,work_id,nace,region_code,region,employee_points
151,854412786,85.529,20,Finnmark - Finnmárku (-2019),10
152,130537616,46.732,12,Hordaland (-2019),12
153,908527378,13.200,03,Oslo,30
154,875807392,27.320,07,Vestfold (-2019),7
155,867327554,47.917,50,Trøndelag - Trööndelage,9
156,850193197,10.201,02,Akershus (-2019),15
157,506517090,33.110,09,Aust-Agder (-2019),8
158,567892379,24.101,06,Buskerud (-2019),20
159,943604792,42.110,10,Vest-Agder (-2019),6
160,853543705,35.220,09,Aust-Agder (-2019),16
161,676183766,08.930,02,Akershus (-2019),14
162,541589963,23.130,05,Oppland (-2019),21
163,761685759,46.341,11,Rogaland,6
164,239540165,46.422,11,Rogaland,13
165,802495945,46.630,12,Hordaland (-2019),20
166,093591671,47.529,14,Sogn og Fjordane (-2019),11
167,410943763,70.220,18,Nordland,19
168,050810526,47.241,14,Sogn og Fjordane (-2019),14
169,192663593,72.110,18,Nordland,14
170,708097269,10.810,03,Oslo,12
171,408955506,23.640,06,Buskerud (-2019),8
172,955922915,27.330,07,Vestfold (-2019),16
173,946346065,52.100,50,Trøndelag - Trööndelage,16
174,357569567,16.231,04,Hedmark (-2019),8
175,718086286,24.421,06,Buskerud (-2019),10
176,275140772,43.222,10,Vest-Agder (-2019),11
177,527586917,52.222,50,Trøndelag - Trööndelage,16
178,227248849,47.721,15,Møre og Romsdal,6
179,946574637,22.190,05,Oppland (-2019),5
180,811215395,47.791,15,Møre og Romsdal,9
181,819199277,47.820,15,Møre og Romsdal,8
182,649382760,47.782,15,Møre og Romsdal,16
183,729878231,46.472,12,Hordaland (-2019),9
184,602765875,79.909,19,Troms - Romsa (-2019),14
185,782917270,15.110,04,Hedmark (-2019),8
186,778710565,33.160,09,Aust-Agder (-2019),6
187,942993016,30.111,08,Telemark (-2019),6
188,051267404,26.120,07,Vestfold (-2019),15
189,337945197,26.700,07,Vestfold (-2019),12
190,251828351,47.592,15,Møre og Romsdal,12
191,147223873,16.240,04,Hedmark (-2019),10
192,658509119,22.210,05,Oppland (-2019),12
193,814855700,49.100,50,Trøndelag - Trööndelage,11
194,414345536,45.112,11,Rogaland,13
195,997850331,47.740,15,Møre og Romsdal,12
196,313822855,42.220,10,Vest-Agder (-2019),16
197,243725078,47.990,50,Trøndelag - Trööndelage,14
198,078784859,47.523,14,Sogn og Fjordane (-2019),10
199,354791512,35.210,09,Aust-Agder (-2019),7
200,292011953,47.593,15,Møre og Romsdal,14
201,872739015,47.260,14,Sogn og Fjordane (-2019),5
202,136310127,85.591,20,Finnmark - Finnmárku (-2019),15
203,807106850,77.400,19,Troms - Romsa (-2019),12
204,913285593,10.850,03,Oslo,15
205,771034507,01.440,01,Østfold (-2019),12
206,542560959,46.731,12,Hordaland (-2019),14
207,055569718,20.520,05,Oppland (-2019),8
208,478780045,24.430,06,Buskerud (-2019),10
209,396271528,46.421,11,Rogaland,12
210,494553783,47.919,50,Trøndelag - Trööndelage,15
211,388550026,02.000u,02,Akershus (-2019),8
212,223455626,07.210,02,Akershus (-2019),26
213,554791427,85.522,20,Finnmark - Finnmárku (-2019),13
214,253612615,10.910,03,Oslo,12
215,702363956,46.350,11,Rogaland,10
216,006908384,24.440,06,Buskerud (-2019),11
217,108356038,14.390,04,Hedmark (-2019),16
218,981943433,02.300,01,Østfold (-2019),6
219,437462601,71.111,18,Nordland,4
220,133850257,47.789,15,Møre og Romsdal,9
221,403062310,43.330,10,Vest-Agder (-2019),9
222,471877271,24.330,06,Buskerud (-2019),13
223,808677585,47.810,15,Møre og Romsdal,8
224,992373891,08.111,02,Akershus (-2019),16
225,754928332,85.530,20,Finnmark - Finnmárku (-2019),9
226,247504576,10.310,03,Oslo,4
227,493825061,23.690,06,Buskerud (-2019),6
228,906422461,45.403,11,Rogaland,10
229,015257195,46.610,12,Hordaland (-2019),14
230,270782233,25.210,06,Buskerud (-2019),11
231,483604783,29.310,08,Telemark (-2019),5
232,525603790,47.650,15,Møre og Romsdal,7
233,190439732,47.792,15,Møre og Romsdal,6
234,666345401,28.910,08,Telemark (-2019),6
235,738972298,26.520,07,Vestfold (-2019),10
236,567297934,01.479,01,Østfold (-2019),10
237,217597680,66.220,18,Nordland,6
238,069179718,01.140,01,Østfold (-2019),6
239,480018042,24.450,06,Buskerud (-2019),14
240,293459516,66.290,18,Nordland,10
241,967298100,28.120,07,Vestfold (-2019),11
242,339902665,18.200,05,Oppland (-2019),10
243,852618536,17.220,04,Hedmark (-2019),10
244,265564331,10.830,03,Oslo,15
245,993483210,47.772,15,Møre og Romsdal,10
246,541328660,27.120,07,Vestfold (-2019),10
247,063475844,46.140,11,Rogaland,11
248,536256899,02.200,01,Østfold (-2019),8
249,271538029,45.320,11,Rogaland,4
250,691568371,09.101,02,Akershus (-2019),14
251,221247016,71.129,18,Nordland,9
252,988683092,47.111,14,Sogn og Fjordane (-2019),4
253,639928909,46.720,12,Hordaland (-2019),15
254,704967247,26.800,07,Vestfold (-2019),9
255,243354639,25.920,07,Vestfold (-2019),4
256,882365527,71.123,18,Nordland,7
257,658600633,66.300,18,Nordland,10
258,196218139,13.950,04,Hedmark (-2019),3
259,191234296,85.203,20,Finnmark - Finnmárku (-2019),3
260,447025110,17.240,04,Hedmark (-2019),10
261,709352343,25.110,06,Buskerud (-2019),12
262,511250395,46.499,12,Hordaland (-2019),13
263,845935239,47.410,14,Sogn og Fjordane (-2019),5
264,381640343,28.930,08,Telemark (-2019),12
265,043860872,47.799,15,Møre og Romsdal,8
266,634961000,35.112,09,Aust-Agder (-2019),5
267,547575580,73.110,18,Nordland,10
268,327147583,30.116,08,Telemark (-2019),7
269,157249077,01.500,01,Østfold (-2019),16
270,962828326,33.120,09,Aust-Agder (-2019),11
271,047639943,30.115,08,Telemark (-2019),3
272,366676694,73.200,18,Nordland,9
273,741491293,47.642,15,Møre og Romsdal,5
274,052066711,47.641,15,Møre og Romsdal,4
275,613456267,78.100,19,Troms - Romsa (-2019),5
276,962194075,01.190,01,Østfold (-2019),4
277,715372341,47.916,15,Møre og Romsdal,8
278,996226560,46.441,12,Hordaland (-2019),4
279,193120733,42.910,10,Vest-Agder (-2019),3
280,602037055,46.190,11,Rogaland,8
281,214036741,43.220,10,Vest-Agder (-2019),7
282,186504986,43.210,10,Vest-Agder (-2019),6
283,492565406,84.300,20,Finnmark - Finnmárku (-2019),8
284,701326586,23.410,05,Oppland (-2019),6
285,400062834,10.320,03,Oslo,8
286,020573392,74.902,18,Nordland,5
287,365354298,82.202,20,Finnmark - Finnmárku (-2019),7
288,006532720,50.109,50,Trøndelag - Trööndelage,4
289,715830377,18.140,04,Hedmark (-2019),7
290,641993581,01.240,01,Østfold (-2019),4
291,292651628,46.493,12,Hordaland (-2019),5
292,395877930,27.200,07,Vestfold (-2019),9
293,409754524,25.120,06,Buskerud (-2019),8
294,057276266,46.220,11,Rogaland,12
295,039766083,46.180,11,Rogaland,4
296,329356072,45.111,10,Vest-Agder (-2019),5
297,045822801,43.990,10,Vest-Agder (-2019),4
298,307287686,71.200,18,Nordland,8
299,581927084,47.242,14,Sogn og Fjordane (-2019),4
300,789507578,27.310,07,Vestfold (-2019),10
301,998004502,24.320,06,Buskerud (-2019),6
302,537049875,43.310,10,Vest-Agder (-2019),10
303,380172062,45.200,11,Rogaland,5
304,242511792,43.223,10,Vest-Agder (-2019),5
305,911561097,46.120,11,Rogaland,8
306,752368606,30.990,08,Telemark (-2019),5
307,287837646,45.402,11,Rogaland,4
308,951314473,13.921,04,Hedmark (-2019),8
309,085345826,17.110,04,Hedmark (-2019),3
310,482738782,46.471,12,Hordaland (-2019),5
311,863179419,46.434,12,Hordaland (-2019),4
312,409070041,20.160,05,Oppland (-2019),5
313,035705556,20.170,05,Oppland (-2019),4
314,717581019,20.300,05,Oppland (-2019),3
315,171196920,17.120,04,Hedmark (-2019),8
316,055207714,46.482,12,Hordaland (-2019),10
317,822472912,46.494,12,Hordaland (-2019),7
318,160223402,01.460,01,Østfold (-2019),7
319,451331182,74.909,19,Troms - Romsa (-2019),7
320,579806947,01.160,01,Østfold (-2019),4
321,041618163,75.000,19,Troms - Romsa (-2019),5
322,203676660,16.220,04,Hedmark (-2019),6
323,489563344,22.230,05,Oppland (-2019),4
324,324742926,22.290,05,Oppland (-2019),6
325,579751506,33.200,09,Aust-Agder (-2019),5
326,861046238,01.410,01,Østfold (-2019),4
327,951653677,81.101,19,Troms - Romsa (-2019),5
328,248638380,81.109,19,Troms - Romsa (-2019),8
329,155469008,13.930,04,Hedmark (-2019),4
330,543449607,46.410,11,Rogaland,9
331,022649902,01.490,01,Østfold (-2019),4
332,574901078,79.901,19,Troms - Romsa (-2019),6
333,034519553,21.100,05,Oppland (-2019),5
334,998007409,21.200,05,Oppland (-2019),7
335,355179654,79.902,19,Troms - Romsa (-2019),5
336,190153715,01.210,01,Østfold (-2019),4
337,925841016,26.400,07,Vestfold (-2019),9
338,792947477,28.300,08,Telemark (-2019),5
339,423508274,69.100,18,Nordland,4
340,382761012,26.300,07,Vestfold (-2019),4
341,685437265,03.211,02,Akershus (-2019),5
342,336250749,47.591,15,Møre og Romsdal,4
343,929542464,25.710,07,Vestfold (-2019),4
344,400649910,49.500,50,Trøndelag - Trööndelage,8
345,011116001,01.110,01,Østfold (-2019),4
346,949849651,29.100,08,Telemark (-2019),5
347,963058147,50.202,50,Trøndelag - Trööndelage,10
348,556309823,03.111,02,Akershus (-2019),7
349,461107179,49.410,50,Trøndelag - Trööndelage,5
350,537541905,47.300,14,Sogn og Fjordane (-2019),4
351,346200416,28.230,08,Telemark (-2019),5
352,723097985,71.122,18,Nordland,6
353,035960435,10.413,03,Oslo,3
354,856240927,49.320,50,Trøndelag - Trööndelage,4
355,977082927,49.312,50,Trøndelag - Trööndelage,4
356,289835853,20.130,05,Oppland (-2019),4
357,133213842,80.300,19,Troms - Romsa (-2019),7
358,663137020,49.311,50,Trøndelag - Trööndelage,6
359,155368991,01.420,01,Østfold (-2019),10
360,513271575,80.200,19,Troms - Romsa (-2019),3
361,505178823,23.120,05,Oppland (-2019),5
362,659387578,49.393,50,Trøndelag - Trööndelage,4
363,100742624,47.915,15,Møre og Romsdal,5
364,883181526,49.392,50,Trøndelag - Trööndelage,5
365,724118012,05.100,02,Akershus (-2019),8
366,008200585,38.120,10,Vest-Agder (-2019),3
367,777077077,38.210,10,Vest-Agder (-2019),4
368,639118003,38.310,10,Vest-Agder (-2019),4
369,076149965,41.109,10,Vest-Agder (-2019),5
370,898415710,46.431,12,Hordaland (-2019),6
371,397553414,37.000,09,Aust-Agder (-2019),5
372,588416462,79.903,19,Troms - Romsa (-2019),4
373,204965731,01.270,01,Østfold (-2019),4
374,385107188,23.700,06,Buskerud (-2019),3
375,429567795,24.340,06,Buskerud (-2019),7
376,954703741,46.110,11,Rogaland,4
377,936761374,23.620,06,Buskerud (-2019),3
378,369148449,82.190,19,Troms - Romsa (-2019),4
379,899036805,01.230,01,Østfold (-2019),4
380,713057216,46.310,11,Rogaland,9
381,850198469,20.110,05,Oppland (-2019),5
382,097630953,23.430,06,Buskerud (-2019),3
383,179214109,82.300,20,Finnmark - Finnmárku (-2019),4
384,400595265,29.320,08,Telemark (-2019),4
385,966335972,13.960,04,Hedmark (-2019),4
386,176553597,30.112,08,Telemark (-2019),4
387,999761195,30.114,08,Telemark (-2019),8
388,906480543,47.722,15,Møre og Romsdal,5
389,427346099,16.210,04,Hedmark (-2019),4
390,062131238,70.100,18,Nordland,4
391,533228541,72.200,18,Nordland,3
392,311554993,30.920,08,Telemark (-2019),4
393,256966295,47.522,14,Sogn og Fjordane (-2019),4
394,254981010,25.500,07,Vestfold (-2019),4
395,990023014,47.430,14,Sogn og Fjordane (-2019),4
396,008727971,01.130,01,Østfold (-2019),3
397,461817846,25.400,07,Vestfold (-2019),5
398,364108341,25.910,07,Vestfold (-2019),6
399,913043532,02.100,01,Østfold (-2019),6
400,137729534,46.769,14,Sogn og Fjordane (-2019),4
401,630192304,46.770,14,Sogn og Fjordane (-2019),3
402,555581514,52.221,50,Trøndelag - Trööndelage,8
403,890935019,01.451,01,Østfold (-2019),4
404,666323692,74.300,18,Nordland,4
405,222140713,18.130,04,Hedmark (-2019),5
406,496976133,74.901,18,Nordland,4
407,858601290,46.460,12,Hordaland (-2019),4
408,223382844,47.771,15,Møre og Romsdal,5
409,218583194,10.710,03,Oslo,4
410,939493482,35.130,09,Aust-Agder (-2019),4
411,405975727,03.212,02,Akershus (-2019),3
412,890843093,85.422,20,Finnmark - Finnmárku (-2019),4
413,521957259,10.412,03,Oslo,4
414,150167593,19.100,05,Oppland (-2019),4
415,858703333,28.210,08,Telemark (-2019),2
416,830597886,31.020,09,Aust-Agder (-2019),5
417,395602924,32.110,09,Aust-Agder (-2019),4
418,186442900,32.400,09,Aust-Agder (-2019),3
419,146807066,32.500,09,Aust-Agder (-2019),3
420,828078761,36.000,09,Aust-Agder (-2019),5
421,041394575,28.110,07,Vestfold (-2019),4
422,725224487,82.201,20,Finnmark - Finnmárku (-2019),3
423,917451741,30.910,08,Telemark (-2019),3
424,089704679,28.140,08,Telemark (-2019),4
425,160767919,35.113,09,Aust-Agder (-2019),4
426,185805236,42.130,10,Vest-Agder (-2019),3
427,734490846,85.594,20,Finnmark - Finnmárku (-2019),3
428,446281180,43.130,10,Vest-Agder (-2019),5
429,347847376,35.114,09,Aust-Agder (-2019),3
430,614134642,35.119,09,Aust-Agder (-2019),5
431,951521581,39.000,10,Vest-Agder (-2019),2
432,377391953,85.100,20,Finnmark - Finnmárku (-2019),5
433,831120664,33.170,09,Aust-Agder (-2019),3
434,442713127,30.113,08,Telemark (-2019),4
435,046318945,28.290,08,Telemark (-2019),3
436,248247746,85.410,20,Finnmark - Finnmárku (-2019),4
437,208321370,47.594,15,Møre og Romsdal,4
438,205740976,68.201,18,Nordland,4
439,836342155,68.209,18,Nordland,5
440,944396927,47.781,15,Møre og Romsdal,5
441,102917561,47.750,15,Møre og Romsdal,3
442,882049972,68.320,18,Nordland,4
443,574112530,47.299,14,Sogn og Fjordane (-2019),4
444,468018274,47.292,14,Sogn og Fjordane (-2019),5
445,207655016,47.291,14,Sogn og Fjordane (-2019),4
446,004655952,47.230,14,Sogn og Fjordane (-2019),4
447,360103702,47.220,14,Sogn og Fjordane (-2019),5
448,399489212,72.190,18,Nordland,4
449,126979283,47.210,14,Sogn og Fjordane (-2019),3
450,673835164,46.740,14,Sogn og Fjordane (-2019),5
451,227809648,47.510,14,Sogn og Fjordane (-2019),3
452,298906833,47.540,14,Sogn og Fjordane (-2019),5
453,353137552,71.113,18,Nordland,4
454,087397128,47.521,14,Sogn og Fjordane (-2019),5
455,507026697,50.201,50,Trøndelag - Trööndelage,5
456,474669761,49.420,50,Trøndelag - Trööndelage,4
457,460559261,50.300,50,Trøndelag - Trööndelage,4
458,161707349,49.391,50,Trøndelag - Trööndelage,3
459,390975768,78.200,19,Troms - Romsa (-2019),3
460,315377926,79.120,19,Troms - Romsa (-2019),4
461,104025353,82.110,19,Troms - Romsa (-2019),4
462,008152124,46.739,14,Sogn og Fjordane (-2019),4
463,800116834,77.110,19,Troms - Romsa (-2019),4
464,836778087,46.450,12,Hordaland (-2019),5
465,698949062,74.903,19,Troms - Romsa (-2019),5
466,273326267,23.630,06,Buskerud (-2019),2
467,491289127,17.210,04,Hedmark (-2019),3
468,426492867,24.102,06,Buskerud (-2019),3
469,841473608,16.290,04,Hedmark (-2019),4
470,869750641,03.112,02,Akershus (-2019),4
471,989840468,24.200,06,Buskerud (-2019),4
472,373136003,25.730,07,Vestfold (-2019),2
473,753383543,22.220,05,Oppland (-2019),4
474,113357214,25.620,07,Vestfold (-2019),4
475,583276290,22.110,05,Oppland (-2019),3
476,066348097,15.200,04,Hedmark (-2019),3
477,953032197,03.221,02,Akershus (-2019),5
478,603233672,03.222,02,Akershus (-2019),5
479,709315296,20.420,05,Oppland (-2019),4
480,435561784,10.520,03,Oslo,5
481,536018636,02.400,02,Akershus (-2019),4
482,445801733,10.390,03,Oslo,4
483,207932865,19.200,05,Oppland (-2019),5
484,229694211,03.000u,02,Akershus (-2019),4
485,858142508,23.910,06,Buskerud (-2019),5
486,155573136,23.520,06,Buskerud (-2019),4
487,003098277,23.490,06,Buskerud (-2019),3
488,328186122,13.929,04,Hedmark (-2019),3
489,010094706,23.440,06,Buskerud (-2019),4
490,885993383,23.310,05,Oppland (-2019),5
491,482275161,23.320,05,Oppland (-2019),4
492,157381062,26.600,07,Vestfold (-2019),5
493,433819859,23.110,05,Oppland (-2019),4
494,807769070,14.200,04,Hedmark (-2019),3
495,028068218,23.650,06,Buskerud (-2019),5
496,129585715,15.120,04,Hedmark (-2019),3
497,955728181,49.200,50,Trøndelag - Trööndelage,3
498,363731344,47.610,15,Møre og Romsdal,2
499,222213523,47.599,15,Møre og Romsdal,2
500,114175377,47.533,14,Sogn og Fjordane (-2019),2
501,380964402,47.620,15,Møre og Romsdal,1
502,635595325,47.630,15,Møre og Romsdal,4
503,589709878,47.532,14,Sogn og Fjordane (-2019),4
504,828675262,47.420,14,Sogn og Fjordane (-2019),3
505,599432573,47.259,14,Sogn og Fjordane (-2019),1
506,413491378,47.251,14,Sogn og Fjordane (-2019),1
507,136809303,10.510,03,Oslo,2
508,145036440,10.620,03,Oslo,1
509,011085826,10.209,03,Oslo,1
510,305668300,10.411,03,Oslo,2
511,615574499,47.761,15,Møre og Romsdal,5
512,121526684,78.300,19,Troms - Romsa (-2019),1
513,390092280,80.100,19,Troms - Romsa (-2019),4
514,287216742,01.300,01,Østfold (-2019),2
515,831028939,77.290,19,Troms - Romsa (-2019),1
516,948448648,77.340,19,Troms - Romsa (-2019),1
517,143754595,77.350,19,Troms - Romsa (-2019),2
518,738960681,01.120,01,Østfold (-2019),4
519,115944133,85.421,20,Finnmark - Finnmárku (-2019),1
520,594594627,85.423,20,Finnmark - Finnmárku (-2019),2
521,868656968,85.429,20,Finnmark - Finnmárku (-2019),3
522,486692789,85.510,20,Finnmark - Finnmárku (-2019),2
523,133515479,85.521,20,Finnmark - Finnmárku (-2019),2
524,094846262,01.150,01,Østfold (-2019),3
525,881932088,85.320,20,Finnmark - Finnmárku (-2019),3
526,978668510,85.310,20,Finnmark - Finnmárku (-2019),2
527,362793041,85.592,20,Finnmark - Finnmárku (-2019),3
528,393681429,85.593,20,Finnmark - Finnmárku (-2019),4
529,644327455,84.250,20,Finnmark - Finnmárku (-2019),3
530,702249250,01.250,01,Østfold (-2019),3
531,356518350,01.220,01,Østfold (-2019),2
532,762893756,82.910,20,Finnmark - Finnmárku (-2019),1
533,949419282,84.240,20,Finnmark - Finnmárku (-2019),1
534,882045856,81.300,19,Troms - Romsa (-2019),4
535,373836915,03.223,02,Akershus (-2019),4
536,116386153,03.213,02,Akershus (-2019),2
537,372619118,03.120,02,Akershus (-2019),3
538,337211987,01.610,01,Østfold (-2019),4
539,497538346,73.120,18,Nordland,5
540,164079555,68.310,18,Nordland,1
541,020417837,68.100,18,Nordland,1
542,760108396,69.201,18,Nordland,1
543,181902411,69.202,18,Nordland,1
544,625057878,71.112,18,Nordland,3
545,057093922,38.320,10,Vest-Agder (-2019),2
546,325986576,41.101,10,Vest-Agder (-2019),3
547,546375341,42.120,10,Vest-Agder (-2019),4
548,611929015,38.110,10,Vest-Agder (-2019),5
549,806990574,38.220,10,Vest-Agder (-2019),1
550,021047196,42.990,10,Vest-Agder (-2019),3
551,596693632,43.110,10,Vest-Agder (-2019),4
552,554156617,33.190,09,Aust-Agder (-2019),3
553,943668120,35.111,09,Aust-Agder (-2019),2
554,664558354,35.300,09,Aust-Agder (-2019),3
555,861976845,43.919,10,Vest-Agder (-2019),4
556,435200150,45.310,11,Rogaland,1
557,463372460,43.221,10,Vest-Agder (-2019),4
558,487159286,43.320,10,Vest-Agder (-2019),3
559,078448766,28.240,08,Telemark (-2019),2
560,575990732,28.250,08,Telemark (-2019),3
561,129146871,28.410,08,Telemark (-2019),1
562,821516889,28.490,08,Telemark (-2019),2
563,940313117,26.200,07,Vestfold (-2019),2
564,996185946,28.130,08,Telemark (-2019),3
565,499167698,28.229,08,Telemark (-2019),2
566,726368828,28.960,08,Telemark (-2019),4
567,409856898,25.990,07,Vestfold (-2019),3
568,233771257,31.010,09,Aust-Agder (-2019),1
569,257588869,31.030,09,Aust-Agder (-2019),1
570,276963073,25.290,07,Vestfold (-2019),2
571,977091456,25.300,07,Vestfold (-2019),3
572,450148759,32.120,09,Aust-Agder (-2019),1
573,220225152,33.130,09,Aust-Agder (-2019),1
574,310135718,33.140,09,Aust-Agder (-2019),1
575,846065835,33.150,09,Aust-Agder (-2019),2
576,918277686,32.130,09,Aust-Agder (-2019),1
577,150335715,32.910,09,Aust-Agder (-2019),2
