,work_id,nace,region_code,region,employee_points
151,209920192,01.452,01,Østfold (-2019),12
152,401126570,47.710,15,Møre og Romsdal,14
153,119312849,46.481,12,Hordaland (-2019),12
154,045777390,01.620,01,Østfold (-2019),18
155,854412786,85.529,20,Finnmark - Finnmárku (-2019),10
156,130537616,46.732,12,Hordaland (-2019),12
157,605889926,50.204,50,Trøndelag - Trööndelage,18
158,908527378,13.200,03,Oslo,30
159,125613750,27.110,07,Vestfold (-2019),10
160,875807392,27.320,07,Vestfold (-2019),7
161,867327554,47.917,50,Trøndelag - Trööndelage,9
162,850193197,10.201,02,Akershus (-2019),15
163,506517090,33.110,09,Aust-Agder (-2019),8
164,567892379,24.101,06,Buskerud (-2019),20
165,943604792,42.110,10,Vest-Agder (-2019),6
166,853543705,35.220,09,Aust-Agder (-2019),16
167,676183766,08.930,02,Akershus (-2019),14
168,541589963,23.130,05,Oppland (-2019),21
169,761685759,46.341,11,Rogaland,6
170,239540165,46.422,11,Rogaland,13
171,802495945,46.630,12,Hordaland (-2019),20
172,093591671,47.529,14,Sogn og Fjordane (-2019),11
173,410943763,70.220,18,Nordland,19
174,050810526,47.241,14,Sogn og Fjordane (-2019),14
175,192663593,72.110,18,Nordland,14
176,708097269,10.810,03,Oslo,12
177,408955506,23.640,06,Buskerud (-2019),8
178,171852532,24.410,06,Buskerud (-2019),6
179,946346065,52.100,50,Trøndelag - Trööndelage,16
180,357569567,16.231,04,Hedmark (-2019),8
181,718086286,24.421,06,Buskerud (-2019),10
182,275140772,43.222,10,Vest-Agder (-2019),11
183,527586917,52.222,50,Trøndelag - Trööndelage,16
184,227248849,47.721,15,Møre og Romsdal,6
185,946574637,22.190,05,Oppland (-2019),5
186,811215395,47.791,15,Møre og Romsdal,9
187,819199277,47.820,15,Møre og Romsdal,8
188,649382760,47.782,15,Møre og Romsdal,16
189,729878231,46.472,12,Hordaland (-2019),9
190,602765875,79.909,19,Troms - Romsa (-2019),14
191,782917270,15.110,04,Hedmark (-2019),8
192,778710565,33.160,09,Aust-Agder (-2019),6
193,942993016,30.111,08,Telemark (-2019),6
194,051267404,26.120,07,Vestfold (-2019),15
195,337945197,26.700,07,Vestfold (-2019),12
196,251828351,47.592,15,Møre og Romsdal,12
197,147223873,16.240,04,Hedmark (-2019),10
198,658509119,22.210,05,Oppland (-2019),12
199,814855700,49.100,50,Trøndelag - Trööndelage,11
200,414345536,45.112,11,Rogaland,13
201,997850331,47.740,15,Møre og Romsdal,12
202,313822855,42.220,10,Vest-Agder (-2019),16
203,243725078,47.990,50,Trøndelag - Trööndelage,14
204,078784859,47.523,14,Sogn og Fjordane (-2019),10
205,354791512,35.210,09,Aust-Agder (-2019),7
206,292011953,47.593,15,Møre og Romsdal,14
207,872739015,47.260,14,Sogn og Fjordane (-2019),5
208,807106850,77.400,19,Troms - Romsa (-2019),12
209,913285593,10.850,03,Oslo,15
210,771034507,01.440,01,Østfold (-2019),12
211,542560959,46.731,12,Hordaland (-2019),14
212,055569718,20.520,05,Oppland (-2019),8
213,478780045,24.430,06,Buskerud (-2019),10
214,396271528,46.421,11,Rogaland,12
215,494553783,47.919,50,Trøndelag - Trööndelage,15
216,388550026,02.000u,02,Akershus (-2019),8
217,223455626,07.210,02,Akershus (-2019),26
218,554791427,85.522,20,Finnmark - Finnmárku (-2019),13
219,253612615,10.910,03,Oslo,12
220,702363956,46.350,11,Rogaland,10
221,006908384,24.440,06,Buskerud (-2019),11
222,108356038,14.390,04,Hedmark (-2019),16
223,981943433,02.300,01,Østfold (-2019),6
224,437462601,71.111,18,Nordland,4
225,133850257,47.789,15,Møre og Romsdal,9
226,403062310,43.330,10,Vest-Agder (-2019),9
227,471877271,24.330,06,Buskerud (-2019),13
228,808677585,47.810,15,Møre og Romsdal,8
229,992373891,08.111,02,Akershus (-2019),16
230,754928332,85.530,20,Finnmark - Finnmárku (-2019),9
231,247504576,10.310,03,Oslo,4
232,493825061,23.690,06,Buskerud (-2019),6
233,906422461,45.403,11,Rogaland,10
234,015257195,46.610,12,Hordaland (-2019),14
235,270782233,25.210,06,Buskerud (-2019),11
236,483604783,29.310,08,Telemark (-2019),5
237,525603790,47.650,15,Møre og Romsdal,7
238,190439732,47.792,15,Møre og Romsdal,6
239,666345401,28.910,08,Telemark (-2019),6
240,738972298,26.520,07,Vestfold (-2019),10
241,567297934,01.479,01,Østfold (-2019),10
242,217597680,66.220,18,Nordland,6
243,069179718,01.140,01,Østfold (-2019),6
244,480018042,24.450,06,Buskerud (-2019),14
245,293459516,66.290,18,Nordland,10
246,967298100,28.120,07,Vestfold (-2019),11
247,339902665,18.200,05,Oppland (-2019),10
248,852618536,17.220,04,Hedmark (-2019),10
249,265564331,10.830,03,Oslo,15
250,993483210,47.772,15,Møre og Romsdal,10
251,541328660,27.120,07,Vestfold (-2019),10
252,063475844,46.140,11,Rogaland,11
253,536256899,02.200,01,Østfold (-2019),8
254,271538029,45.320,11,Rogaland,4
255,691568371,09.101,02,Akershus (-2019),14
256,221247016,71.129,18,Nordland,9
257,988683092,47.111,14,Sogn og Fjordane (-2019),4
258,639928909,46.720,12,Hordaland (-2019),15
259,704967247,26.800,07,Vestfold (-2019),9
260,243354639,25.920,07,Vestfold (-2019),4
261,882365527,71.123,18,Nordland,7
262,658600633,66.300,18,Nordland,10
263,196218139,13.950,04,Hedmark (-2019),3
264,191234296,85.203,20,Finnmark - Finnmárku (-2019),3
265,447025110,17.240,04,Hedmark (-2019),10
266,709352343,25.110,06,Buskerud (-2019),12
267,511250395,46.499,12,Hordaland (-2019),13
268,845935239,47.410,14,Sogn og Fjordane (-2019),5
269,381640343,28.930,08,Telemark (-2019),12
270,043860872,47.799,15,Møre og Romsdal,8
271,634961000,35.112,09,Aust-Agder (-2019),5
272,547575580,73.110,18,Nordland,10
273,327147583,30.116,08,Telemark (-2019),7
274,157249077,01.500,01,Østfold (-2019),16
275,962828326,33.120,09,Aust-Agder (-2019),11
276,047639943,30.115,08,Telemark (-2019),3
277,366676694,73.200,18,Nordland,9
278,741491293,47.642,15,Møre og Romsdal,5
279,052066711,47.641,15,Møre og Romsdal,4
280,613456267,78.100,19,Troms - Romsa (-2019),5
281,962194075,01.190,01,Østfold (-2019),4
282,715372341,47.916,15,Møre og Romsdal,8
283,996226560,46.441,12,Hordaland (-2019),4
284,193120733,42.910,10,Vest-Agder (-2019),3
285,602037055,46.190,11,Rogaland,8
286,214036741,43.220,10,Vest-Agder (-2019),7
287,186504986,43.210,10,Vest-Agder (-2019),6
288,492565406,84.300,20,Finnmark - Finnmárku (-2019),8
289,701326586,23.410,05,Oppland (-2019),6
290,400062834,10.320,03,Oslo,8
291,020573392,74.902,18,Nordland,5
292,365354298,82.202,20,Finnmark - Finnmárku (-2019),7
293,006532720,50.109,50,Trøndelag - Trööndelage,4
294,121284824,28.150,08,Telemark (-2019),4
295,715830377,18.140,04,Hedmark (-2019),7
296,641993581,01.240,01,Østfold (-2019),4
297,292651628,46.493,12,Hordaland (-2019),5
298,395877930,27.200,07,Vestfold (-2019),9
299,409754524,25.120,06,Buskerud (-2019),8
300,057276266,46.220,11,Rogaland,12
301,039766083,46.180,11,Rogaland,4
302,329356072,45.111,10,Vest-Agder (-2019),5
303,045822801,43.990,10,Vest-Agder (-2019),4
304,307287686,71.200,18,Nordland,8
305,581927084,47.242,14,Sogn og Fjordane (-2019),4
306,789507578,27.310,07,Vestfold (-2019),10
307,998004502,24.320,06,Buskerud (-2019),6
308,537049875,43.310,10,Vest-Agder (-2019),10
309,380172062,45.200,11,Rogaland,5
310,061143964,46.733,14,Sogn og Fjordane (-2019),4
311,242511792,43.223,10,Vest-Agder (-2019),5
312,911561097,46.120,11,Rogaland,8
313,752368606,30.990,08,Telemark (-2019),5
314,287837646,45.402,11,Rogaland,4
315,951314473,13.921,04,Hedmark (-2019),8
316,085345826,17.110,04,Hedmark (-2019),3
317,482738782,46.471,12,Hordaland (-2019),5
318,863179419,46.434,12,Hordaland (-2019),4
319,409070041,20.160,05,Oppland (-2019),5
320,035705556,20.170,05,Oppland (-2019),4
321,717581019,20.300,05,Oppland (-2019),3
322,171196920,17.120,04,Hedmark (-2019),8
323,055207714,46.482,12,Hordaland (-2019),10
324,822472912,46.494,12,Hordaland (-2019),7
325,160223402,01.460,01,Østfold (-2019),7
326,451331182,74.909,19,Troms - Romsa (-2019),7
327,579806947,01.160,01,Østfold (-2019),4
328,041618163,75.000,19,Troms - Romsa (-2019),5
329,203676660,16.220,04,Hedmark (-2019),6
330,489563344,22.230,05,Oppland (-2019),4
331,324742926,22.290,05,Oppland (-2019),6
332,579751506,33.200,09,Aust-Agder (-2019),5
333,861046238,01.410,01,Østfold (-2019),4
334,951653677,81.101,19,Troms - Romsa (-2019),5
335,248638380,81.109,19,Troms - Romsa (-2019),8
336,155469008,13.930,04,Hedmark (-2019),4
337,543449607,46.410,11,Rogaland,9
338,022649902,01.490,01,Østfold (-2019),4
339,574901078,79.901,19,Troms - Romsa (-2019),6
340,034519553,21.100,05,Oppland (-2019),5
341,998007409,21.200,05,Oppland (-2019),7
342,355179654,79.902,19,Troms - Romsa (-2019),5
343,190153715,01.210,01,Østfold (-2019),4
344,925841016,26.400,07,Vestfold (-2019),9
345,792947477,28.300,08,Telemark (-2019),5
346,423508274,69.100,18,Nordland,4
347,685437265,03.211,02,Akershus (-2019),5
348,336250749,47.591,15,Møre og Romsdal,4
349,929542464,25.710,07,Vestfold (-2019),4
350,205194288,66.210,18,Nordland,5
351,400649910,49.500,50,Trøndelag - Trööndelage,8
352,011116001,01.110,01,Østfold (-2019),4
353,949849651,29.100,08,Telemark (-2019),5
354,963058147,50.202,50,Trøndelag - Trööndelage,10
355,556309823,03.111,02,Akershus (-2019),7
356,461107179,49.410,50,Trøndelag - Trööndelage,5
357,537541905,47.300,14,Sogn og Fjordane (-2019),4
358,346200416,28.230,08,Telemark (-2019),5
359,723097985,71.122,18,Nordland,6
360,035960435,10.413,03,Oslo,3
361,856240927,49.320,50,Trøndelag - Trööndelage,4
362,977082927,49.312,50,Trøndelag - Trööndelage,4
363,289835853,20.130,05,Oppland (-2019),4
364,133213842,80.300,19,Troms - Romsa (-2019),7
365,663137020,49.311,50,Trøndelag - Trööndelage,6
366,155368991,01.420,01,Østfold (-2019),10
367,513271575,80.200,19,Troms - Romsa (-2019),3
368,505178823,23.120,05,Oppland (-2019),5
369,659387578,49.393,50,Trøndelag - Trööndelage,4
370,100742624,47.915,15,Møre og Romsdal,5
371,883181526,49.392,50,Trøndelag - Trööndelage,5
372,724118012,05.100,02,Akershus (-2019),8
373,008200585,38.120,10,Vest-Agder (-2019),3
374,777077077,38.210,10,Vest-Agder (-2019),4
375,639118003,38.310,10,Vest-Agder (-2019),4
376,076149965,41.109,10,Vest-Agder (-2019),5
377,898415710,46.431,12,Hordaland (-2019),6
378,397553414,37.000,09,Aust-Agder (-2019),5
379,588416462,79.903,19,Troms - Romsa (-2019),4
380,204965731,01.270,01,Østfold (-2019),4
381,385107188,23.700,06,Buskerud (-2019),3
382,429567795,24.340,06,Buskerud (-2019),7
383,954703741,46.110,11,Rogaland,4
384,936761374,23.620,06,Buskerud (-2019),3
385,369148449,82.190,19,Troms - Romsa (-2019),4
386,899036805,01.230,01,Østfold (-2019),4
387,713057216,46.310,11,Rogaland,9
388,850198469,20.110,05,Oppland (-2019),5
389,097630953,23.430,06,Buskerud (-2019),3
390,179214109,82.300,20,Finnmark - Finnmárku (-2019),4
391,400595265,29.320,08,Telemark (-2019),4
392,966335972,13.960,04,Hedmark (-2019),4
393,176553597,30.112,08,Telemark (-2019),4
394,999761195,30.114,08,Telemark (-2019),8
395,906480543,47.722,15,Møre og Romsdal,5
396,427346099,16.210,04,Hedmark (-2019),4
397,062131238,70.100,18,Nordland,4
398,533228541,72.200,18,Nordland,3
399,311554993,30.920,08,Telemark (-2019),4
400,256966295,47.522,14,Sogn og Fjordane (-2019),4
401,254981010,25.500,07,Vestfold (-2019),4
402,990023014,47.430,14,Sogn og Fjordane (-2019),4
403,008727971,01.130,01,Østfold (-2019),3
404,461817846,25.400,07,Vestfold (-2019),5
405,364108341,25.910,07,Vestfold (-2019),6
406,913043532,02.100,01,Østfold (-2019),6
407,137729534,46.769,14,Sogn og Fjordane (-2019),4
408,630192304,46.770,14,Sogn og Fjordane (-2019),3
409,555581514,52.221,50,Trøndelag - Trööndelage,8
410,890935019,01.451,01,Østfold (-2019),4
411,666323692,74.300,18,Nordland,4
412,222140713,18.130,04,Hedmark (-2019),5
413,496976133,74.901,18,Nordland,4
414,858601290,46.460,12,Hordaland (-2019),4
415,717945737,18.120,04,Hedmark (-2019),4
416,223382844,47.771,15,Møre og Romsdal,5
417,218583194,10.710,03,Oslo,4
418,939493482,35.130,09,Aust-Agder (-2019),4
419,405975727,03.212,02,Akershus (-2019),3
420,890843093,85.422,20,Finnmark - Finnmárku (-2019),4
421,521957259,10.412,03,Oslo,4
422,150167593,19.100,05,Oppland (-2019),4
423,858703333,28.210,08,Telemark (-2019),2
424,830597886,31.020,09,Aust-Agder (-2019),5
425,395602924,32.110,09,Aust-Agder (-2019),4
426,186442900,32.400,09,Aust-Agder (-2019),3
427,146807066,32.500,09,Aust-Agder (-2019),3
428,828078761,36.000,09,Aust-Agder (-2019),5
429,041394575,28.110,07,Vestfold (-2019),4
430,725224487,82.201,20,Finnmark - Finnmárku (-2019),3
431,917451741,30.910,08,Telemark (-2019),3
432,089704679,28.140,08,Telemark (-2019),4
433,160767919,35.113,09,Aust-Agder (-2019),4
434,185805236,42.130,10,Vest-Agder (-2019),3
435,734490846,85.594,20,Finnmark - Finnmárku (-2019),3
436,446281180,43.130,10,Vest-Agder (-2019),5
437,347847376,35.114,09,Aust-Agder (-2019),3
438,614134642,35.119,09,Aust-Agder (-2019),5
439,951521581,39.000,10,Vest-Agder (-2019),2
440,377391953,85.100,20,Finnmark - Finnmárku (-2019),5
441,831120664,33.170,09,Aust-Agder (-2019),3
442,442713127,30.113,08,Telemark (-2019),4
443,046318945,28.290,08,Telemark (-2019),3
444,248247746,85.410,20,Finnmark - Finnmárku (-2019),4
445,205740976,68.201,18,Nordland,4
446,836342155,68.209,18,Nordland,5
447,944396927,47.781,15,Møre og Romsdal,5
448,102917561,47.750,15,Møre og Romsdal,3
449,882049972,68.320,18,Nordland,4
450,574112530,47.299,14,Sogn og Fjordane (-2019),4
451,468018274,47.292,14,Sogn og Fjordane (-2019),5
452,207655016,47.291,14,Sogn og Fjordane (-2019),4
453,004655952,47.230,14,Sogn og Fjordane (-2019),4
454,360103702,47.220,14,Sogn og Fjordane (-2019),5
455,399489212,72.190,18,Nordland,4
456,126979283,47.210,14,Sogn og Fjordane (-2019),3
457,673835164,46.740,14,Sogn og Fjordane (-2019),5
458,227809648,47.510,14,Sogn og Fjordane (-2019),3
459,298906833,47.540,14,Sogn og Fjordane (-2019),5
460,353137552,71.113,18,Nordland,4
461,087397128,47.521,14,Sogn og Fjordane (-2019),5
462,507026697,50.201,50,Trøndelag - Trööndelage,5
463,474669761,49.420,50,Trøndelag - Trööndelage,4
464,460559261,50.300,50,Trøndelag - Trööndelage,4
465,161707349,49.391,50,Trøndelag - Trööndelage,3
466,390975768,78.200,19,Troms - Romsa (-2019),3
467,315377926,79.120,19,Troms - Romsa (-2019),4
468,104025353,82.110,19,Troms - Romsa (-2019),4
469,008152124,46.739,14,Sogn og Fjordane (-2019),4
470,800116834,77.110,19,Troms - Romsa (-2019),4
471,836778087,46.450,12,Hordaland (-2019),5
472,698949062,74.903,19,Troms - Romsa (-2019),5
473,273326267,23.630,06,Buskerud (-2019),2
474,491289127,17.210,04,Hedmark (-2019),3
475,426492867,24.102,06,Buskerud (-2019),3
476,841473608,16.290,04,Hedmark (-2019),4
477,869750641,03.112,02,Akershus (-2019),4
478,989840468,24.200,06,Buskerud (-2019),4
479,373136003,25.730,07,Vestfold (-2019),2
480,753383543,22.220,05,Oppland (-2019),4
481,113357214,25.620,07,Vestfold (-2019),4
482,583276290,22.110,05,Oppland (-2019),3
483,066348097,15.200,04,Hedmark (-2019),3
484,953032197,03.221,02,Akershus (-2019),5
485,603233672,03.222,02,Akershus (-2019),5
486,709315296,20.420,05,Oppland (-2019),4
487,435561784,10.520,03,Oslo,5
488,536018636,02.400,02,Akershus (-2019),4
489,445801733,10.390,03,Oslo,4
490,207932865,19.200,05,Oppland (-2019),5
491,229694211,03.000u,02,Akershus (-2019),4
492,858142508,23.910,06,Buskerud (-2019),5
493,155573136,23.520,06,Buskerud (-2019),4
494,003098277,23.490,06,Buskerud (-2019),3
495,328186122,13.929,04,Hedmark (-2019),3
496,010094706,23.440,06,Buskerud (-2019),4
497,885993383,23.310,05,Oppland (-2019),5
498,482275161,23.320,05,Oppland (-2019),4
499,157381062,26.600,07,Vestfold (-2019),5
500,433819859,23.110,05,Oppland (-2019),4
501,807769070,14.200,04,Hedmark (-2019),3
502,028068218,23.650,06,Buskerud (-2019),5
503,129585715,15.120,04,Hedmark (-2019),3
504,955728181,49.200,50,Trøndelag - Trööndelage,3
505,363731344,47.610,15,Møre og Romsdal,2
506,222213523,47.599,15,Møre og Romsdal,2
507,114175377,47.533,14,Sogn og Fjordane (-2019),2
508,380964402,47.620,15,Møre og Romsdal,1
509,635595325,47.630,15,Møre og Romsdal,4
510,589709878,47.532,14,Sogn og Fjordane (-2019),4
511,828675262,47.420,14,Sogn og Fjordane (-2019),3
512,599432573,47.259,14,Sogn og Fjordane (-2019),1
513,413491378,47.251,14,Sogn og Fjordane (-2019),1
514,136809303,10.510,03,Oslo,2
515,670623543,10.610,03,Oslo,1
516,145036440,10.620,03,Oslo,1
517,011085826,10.209,03,Oslo,1
518,305668300,10.411,03,Oslo,2
519,615574499,47.761,15,Møre og Romsdal,5
520,121526684,78.300,19,Troms - Romsa (-2019),1
521,390092280,80.100,19,Troms - Romsa (-2019),4
522,287216742,01.300,01,Østfold (-2019),2
523,831028939,77.290,19,Troms - Romsa (-2019),1
524,948448648,77.340,19,Troms - Romsa (-2019),1
525,143754595,77.350,19,Troms - Romsa (-2019),2
526,738960681,01.120,01,Østfold (-2019),4
527,115944133,85.421,20,Finnmark - Finnmárku (-2019),1
528,594594627,85.423,20,Finnmark - Finnmárku (-2019),2
529,868656968,85.429,20,Finnmark - Finnmárku (-2019),3
530,486692789,85.510,20,Finnmark - Finnmárku (-2019),2
531,133515479,85.521,20,Finnmark - Finnmárku (-2019),2
532,094846262,01.150,01,Østfold (-2019),3
533,881932088,85.320,20,Finnmark - Finnmárku (-2019),3
534,978668510,85.310,20,Finnmark - Finnmárku (-2019),2
535,362793041,85.592,20,Finnmark - Finnmárku (-2019),3
536,393681429,85.593,20,Finnmark - Finnmárku (-2019),4
537,644327455,84.250,20,Finnmark - Finnmárku (-2019),3
538,440395840,01.260,01,Østfold (-2019),1
539,702249250,01.250,01,Østfold (-2019),3
540,356518350,01.220,01,Østfold (-2019),2
541,762893756,82.910,20,Finnmark - Finnmárku (-2019),1
542,949419282,84.240,20,Finnmark - Finnmárku (-2019),1
543,882045856,81.300,19,Troms - Romsa (-2019),4
544,373836915,03.223,02,Akershus (-2019),4
545,116386153,03.213,02,Akershus (-2019),2
546,372619118,03.120,02,Akershus (-2019),3
547,337211987,01.610,01,Østfold (-2019),4
548,497538346,73.120,18,Nordland,5
549,164079555,68.310,18,Nordland,1
550,020417837,68.100,18,Nordland,1
551,760108396,69.201,18,Nordland,1
552,181902411,69.202,18,Nordland,1
553,625057878,71.112,18,Nordland,3
554,057093922,38.320,10,Vest-Agder (-2019),2
555,325986576,41.101,10,Vest-Agder (-2019),3
556,546375341,42.120,10,Vest-Agder (-2019),4
557,611929015,38.110,10,Vest-Agder (-2019),5
558,806990574,38.220,10,Vest-Agder (-2019),1
559,021047196,42.990,10,Vest-Agder (-2019),3
560,596693632,43.110,10,Vest-Agder (-2019),4
561,554156617,33.190,09,Aust-Agder (-2019),3
562,943668120,35.111,09,Aust-Agder (-2019),2
563,664558354,35.300,09,Aust-Agder (-2019),3
564,861976845,43.919,10,Vest-Agder (-2019),4
565,435200150,45.310,11,Rogaland,1
566,463372460,43.221,10,Vest-Agder (-2019),4
567,487159286,43.320,10,Vest-Agder (-2019),3
568,575990732,28.250,08,Telemark (-2019),3
569,821516889,28.490,08,Telemark (-2019),2
570,940313117,26.200,07,Vestfold (-2019),2
571,996185946,28.130,08,Telemark (-2019),3
572,499167698,28.229,08,Telemark (-2019),2
573,726368828,28.960,08,Telemark (-2019),4
574,409856898,25.990,07,Vestfold (-2019),3
575,233771257,31.010,09,Aust-Agder (-2019),1
576,257588869,31.030,09,Aust-Agder (-2019),1
577,276963073,25.290,07,Vestfold (-2019),2
578,977091456,25.300,07,Vestfold (-2019),3
