,work_id,nace,region_code,region,employee_points
78,736928400,10.860,03,Oslo,19
79,163959487,30.120,08,Telemark (-2019),23
80,279093521,23.200,05,Oppland (-2019),27
81,584220588,70.210,18,Nordland,12
82,939204532,20.510,05,Oppland (-2019),18
83,957514765,81.299,19,Troms - Romsa (-2019),23
84,291765164,47.762,15,Møre og Romsdal,9
85,109315382,50.400,50,Trøndelag - Trööndelage,16
86,141507737,47.730,15,Møre og Romsdal,17
87,532562101,81.220,19,Troms - Romsa (-2019),10
88,537027003,26.110,07,Vestfold (-2019),19
89,732695113,24.310,06,Buskerud (-2019),14
90,675476756,46.349,11,Rogaland,22
91,928950960,71.121,18,Nordland,8
92,386597647,52.213,50,Trøndelag - Trööndelage,22
93,965704991,08.990,02,Akershus (-2019),47
94,443563369,27.510,07,Vestfold (-2019),14
95,072243097,06.200,02,Akershus (-2019),11
96,496779152,43.390,10,Vest-Agder (-2019),14
97,042133346,46.160,11,Rogaland,24
98,421099953,10.730,03,Oslo,26
99,682255541,10.890,03,Oslo,21
100,408277604,10.203,02,Akershus (-2019),7
101,889235630,17.290,04,Hedmark (-2019),20
102,254189543,46.240,11,Rogaland,12
103,063354232,01.430,01,Østfold (-2019),9
104,182129826,52.211,50,Trøndelag - Trööndelage,22
105,259462117,51.220,50,Trøndelag - Trööndelage,16
106,267640965,13.300,03,Oslo,26
107,361455488,08.112,02,Akershus (-2019),13
108,938820085,46.389,11,Rogaland,26
109,665630466,14.310,04,Hedmark (-2019),8
110,030786943,30.400,08,Telemark (-2019),13
111,078262058,46.520,12,Hordaland (-2019),14
112,962204561,47.524,14,Sogn og Fjordane (-2019),10
113,426956837,30.200,08,Telemark (-2019),10
114,021436113,30.300,08,Telemark (-2019),17
115,553101934,26.510,07,Vestfold (-2019),9
116,961251736,42.210,10,Vest-Agder (-2019),8
117,224787670,46.640,12,Hordaland (-2019),10
118,853081028,35.140,09,Aust-Agder (-2019),17
119,315129843,51.100,50,Trøndelag - Trööndelage,11
120,877629242,08.120,02,Akershus (-2019),16
121,570208105,46.170,11,Rogaland,8
122,781294465,01.290,01,Østfold (-2019),21
123,374288364,79.110,19,Troms - Romsa (-2019),5
124,298158205,47.531,14,Sogn og Fjordane (-2019),18
125,224003455,10.202,02,Akershus (-2019),17
126,795582038,46.660,12,Hordaland (-2019),15
127,098681392,46.330,11,Rogaland,14
128,488168656,35.230,09,Aust-Agder (-2019),8
129,530616964,28.990,08,Telemark (-2019),8
130,275174024,46.510,12,Hordaland (-2019),15
131,761400089,28.920,08,Telemark (-2019),14
132,707194197,46.130,11,Rogaland,7
133,654619431,43.120,10,Vest-Agder (-2019),7
134,228062602,46.492,12,Hordaland (-2019),14
135,842538801,01.471,01,Østfold (-2019),10
136,930874120,43.342,10,Vest-Agder (-2019),11
137,168721843,24.422,06,Buskerud (-2019),9
138,000851902,23.190,05,Oppland (-2019),16
139,776350149,07.100,02,Akershus (-2019),14
140,870025975,50.102,50,Trøndelag - Trööndelage,19
141,184685250,16.100,04,Hedmark (-2019),7
142,178557338,47.890,15,Møre og Romsdal,13
143,688901223,77.390,19,Troms - Romsa (-2019),8
144,982201962,20.600,05,Oppland (-2019),7
145,379296316,24.460,06,Buskerud (-2019),6
146,612264550,24.510,06,Buskerud (-2019),23
147,776395171,10.201,02,Akershus (-2019),10
148,615089532,10.820,03,Oslo,13
149,292769259,46.341,11,Rogaland,4
150,213883068,10.810,03,Oslo,8
151,907735605,46.630,12,Hordaland (-2019),14
152,157442487,46.650,12,Hordaland (-2019),20
153,414982133,33.110,09,Aust-Agder (-2019),5
154,965743298,52.222,50,Trøndelag - Trööndelage,10
155,353032939,47.917,50,Trøndelag - Trööndelage,7
156,892237255,35.220,09,Aust-Agder (-2019),12
157,917695477,46.732,12,Hordaland (-2019),8
158,131159488,46.422,11,Rogaland,7
159,041358843,27.320,07,Vestfold (-2019),4
160,262214620,13.200,03,Oslo,22
161,321915726,50.204,50,Trøndelag - Trööndelage,12
162,074280975,27.110,07,Vestfold (-2019),6
163,496241944,47.241,14,Sogn og Fjordane (-2019),10
164,220970636,43.222,10,Vest-Agder (-2019),8
165,166940396,47.529,14,Sogn og Fjordane (-2019),9
166,802910769,47.710,15,Møre og Romsdal,8
167,630188424,46.473,12,Hordaland (-2019),7
168,563700174,46.481,12,Hordaland (-2019),6
169,420407953,16.231,04,Hedmark (-2019),6
170,132761035,42.110,10,Vest-Agder (-2019),4
171,700128592,24.101,06,Buskerud (-2019),14
172,739352565,47.791,15,Møre og Romsdal,7
173,953241381,47.782,15,Møre og Romsdal,13
174,672078550,24.421,06,Buskerud (-2019),7
175,785770951,46.230,11,Rogaland,12
176,204706970,23.130,05,Oppland (-2019),15
177,067843415,72.110,18,Nordland,11
178,450927832,85.529,20,Finnmark - Finnmárku (-2019),7
179,553263707,01.452,01,Østfold (-2019),7
180,085971880,70.220,18,Nordland,14
181,587187549,01.620,01,Østfold (-2019),13
182,246421486,08.930,02,Akershus (-2019),10
183,912679663,79.909,19,Troms - Romsa (-2019),8
184,756213630,07.210,02,Akershus (-2019),19
185,054041661,52.100,50,Trøndelag - Trööndelage,10
186,709394053,46.421,11,Rogaland,8
187,695541032,45.112,11,Rogaland,8
188,710052217,16.240,04,Hedmark (-2019),6
189,881362261,45.403,11,Rogaland,8
190,250098503,46.472,12,Hordaland (-2019),5
191,880841018,47.990,50,Trøndelag - Trööndelage,10
192,257554144,22.210,05,Oppland (-2019),7
193,309235167,22.190,05,Oppland (-2019),3
194,309065714,20.520,05,Oppland (-2019),6
195,672471993,01.440,01,Østfold (-2019),9
196,369012638,47.919,50,Trøndelag - Trööndelage,12
197,521285048,15.110,04,Hedmark (-2019),5
198,817951804,85.522,20,Finnmark - Finnmárku (-2019),10
199,232216487,08.111,02,Akershus (-2019),13
200,592095104,14.390,04,Hedmark (-2019),11
201,756573500,49.100,50,Trøndelag - Trööndelage,8
202,429075436,47.260,14,Sogn og Fjordane (-2019),3
203,347338552,47.523,14,Sogn og Fjordane (-2019),7
204,201597123,26.120,07,Vestfold (-2019),9
205,471815005,02.000u,02,Akershus (-2019),6
206,796030922,33.160,09,Aust-Agder (-2019),4
207,037912194,25.210,06,Buskerud (-2019),7
208,277996191,47.592,15,Møre og Romsdal,9
209,095051662,47.593,15,Møre og Romsdal,10
210,127219576,26.700,07,Vestfold (-2019),8
211,732097186,46.731,12,Hordaland (-2019),10
212,947399445,30.111,08,Telemark (-2019),3
213,417636000,27.330,07,Vestfold (-2019),11
214,761867560,23.640,06,Buskerud (-2019),5
215,750145857,47.789,15,Møre og Romsdal,6
216,331138219,23.690,06,Buskerud (-2019),5
217,449325184,47.810,15,Møre og Romsdal,6
218,169496285,47.820,15,Møre og Romsdal,3
219,981135388,24.330,06,Buskerud (-2019),8
220,982290642,42.220,10,Vest-Agder (-2019),11
221,890987163,02.300,01,Østfold (-2019),4
222,395698134,77.400,19,Troms - Romsa (-2019),8
223,708985465,47.721,15,Møre og Romsdal,4
224,191159637,35.210,09,Aust-Agder (-2019),4
225,451201924,24.410,06,Buskerud (-2019),4
226,794822763,47.740,15,Møre og Romsdal,8
227,668717781,24.440,06,Buskerud (-2019),9
228,289945216,24.430,06,Buskerud (-2019),7
229,703623820,46.610,12,Hordaland (-2019),10
230,953219503,43.330,10,Vest-Agder (-2019),5
231,807128437,85.530,20,Finnmark - Finnmárku (-2019),5
232,679127020,10.910,03,Oslo,8
233,762694719,85.591,20,Finnmark - Finnmárku (-2019),9
234,423925245,46.350,11,Rogaland,6
235,482770609,10.850,03,Oslo,9
236,239375386,71.111,18,Nordland,3
237,319054159,30.116,08,Telemark (-2019),4
238,116247263,47.772,15,Møre og Romsdal,7
239,963948326,28.910,08,Telemark (-2019),4
240,959277386,28.150,08,Telemark (-2019),3
241,208219952,10.320,03,Oslo,5
242,663571573,24.450,06,Buskerud (-2019),8
243,872927205,47.792,15,Møre og Romsdal,4
244,579289618,28.930,08,Telemark (-2019),8
245,338113931,46.499,12,Hordaland (-2019),8
246,460436639,43.310,10,Vest-Agder (-2019),6
247,919861046,01.140,01,Østfold (-2019),3
248,928651635,22.290,05,Oppland (-2019),3
249,257446154,66.300,18,Nordland,8
250,231712459,29.100,08,Telemark (-2019),4
251,553786834,74.902,18,Nordland,4
252,267792341,47.799,15,Møre og Romsdal,4
253,285930009,43.210,10,Vest-Agder (-2019),3
254,826832087,43.220,10,Vest-Agder (-2019),5
255,382741579,23.410,05,Oppland (-2019),4
256,153612040,46.720,12,Hordaland (-2019),11
257,435747782,27.200,07,Vestfold (-2019),6
258,668979933,27.120,07,Vestfold (-2019),5
259,520523952,81.109,19,Troms - Romsa (-2019),7
260,949063735,79.902,19,Troms - Romsa (-2019),4
261,147983267,46.733,14,Sogn og Fjordane (-2019),4
262,381405481,26.800,07,Vestfold (-2019),6
263,644012753,26.520,07,Vestfold (-2019),7
264,253239863,01.500,01,Østfold (-2019),12
265,891158535,26.400,07,Vestfold (-2019),5
266,639324049,66.290,18,Nordland,6
267,007559034,66.220,18,Nordland,4
268,150260491,27.310,07,Vestfold (-2019),8
269,828449444,47.410,14,Sogn og Fjordane (-2019),3
270,781142177,29.310,08,Telemark (-2019),3
271,613945931,01.479,01,Østfold (-2019),5
272,785039978,28.120,07,Vestfold (-2019),6
273,999755556,47.642,15,Møre og Romsdal,4
274,974906159,10.830,03,Oslo,10
275,528895318,02.200,01,Østfold (-2019),5
276,469640191,47.650,15,Møre og Romsdal,3
277,643927386,25.110,06,Buskerud (-2019),8
278,311767462,33.120,09,Aust-Agder (-2019),7
279,192653064,78.100,19,Troms - Romsa (-2019),4
280,700561140,35.112,09,Aust-Agder (-2019),3
281,194640045,47.591,15,Møre og Romsdal,4
282,077757503,46.441,12,Hordaland (-2019),3
283,211658925,09.101,02,Akershus (-2019),11
284,581264181,71.123,18,Nordland,5
285,750952600,01.240,01,Østfold (-2019),2
286,174464947,46.120,11,Rogaland,6
287,520714795,50.109,50,Trøndelag - Trööndelage,3
288,083964176,13.921,04,Hedmark (-2019),4
289,428700042,50.202,50,Trøndelag - Trööndelage,8
290,624418990,46.140,11,Rogaland,8
291,137632537,71.129,18,Nordland,7
292,202630765,46.220,11,Rogaland,8
293,885165596,73.200,18,Nordland,7
294,672474679,73.110,18,Nordland,7
295,072932698,46.180,11,Rogaland,3
296,357361866,46.190,11,Rogaland,6
297,015277219,47.916,15,Møre og Romsdal,5
298,872033551,17.220,04,Hedmark (-2019),5
299,970987476,84.300,20,Finnmark - Finnmárku (-2019),6
300,790787486,46.482,12,Hordaland (-2019),7
301,665526872,20.300,05,Oppland (-2019),2
302,945663924,17.240,04,Hedmark (-2019),5
303,479478634,20.170,05,Oppland (-2019),3
304,678944972,71.122,18,Nordland,5
305,983834847,18.200,05,Oppland (-2019),6
306,876401504,45.111,10,Vest-Agder (-2019),4
307,193115647,01.190,01,Østfold (-2019),2
308,387800033,18.140,04,Hedmark (-2019),5
309,112510366,43.990,10,Vest-Agder (-2019),3
310,163652845,82.202,20,Finnmark - Finnmárku (-2019),5
311,981807840,46.493,12,Hordaland (-2019),3
312,671891341,01.410,01,Østfold (-2019),4
313,352237156,45.200,11,Rogaland,3
314,311364906,21.200,05,Oppland (-2019),4
315,744400392,49.500,50,Trøndelag - Trööndelage,4
316,144537206,45.320,11,Rogaland,3
317,780344514,17.120,04,Hedmark (-2019),5
318,783491823,46.410,11,Rogaland,5
319,565739336,46.494,12,Hordaland (-2019),4
320,362104907,46.431,12,Hordaland (-2019),3
321,295076956,80.300,19,Troms - Romsa (-2019),4
322,721829838,85.422,20,Finnmark - Finnmárku (-2019),3
323,205597242,46.460,12,Hordaland (-2019),3
324,048023397,46.471,12,Hordaland (-2019),3
325,666156439,50.300,50,Trøndelag - Trööndelage,4
326,438232609,49.311,50,Trøndelag - Trööndelage,4
327,657599710,49.393,50,Trøndelag - Trööndelage,3
328,076350136,49.392,50,Trøndelag - Trööndelage,4
329,357998765,70.100,18,Nordland,3
330,810875057,52.221,50,Trøndelag - Trööndelage,4
331,690644182,71.200,18,Nordland,4
332,849358784,47.722,15,Møre og Romsdal,4
333,271443709,79.901,19,Troms - Romsa (-2019),3
334,424764640,46.740,14,Sogn og Fjordane (-2019),4
335,909421426,46.739,14,Sogn og Fjordane (-2019),3
336,080842031,47.915,15,Møre og Romsdal,3
337,119540520,74.300,18,Nordland,3
338,684310874,47.771,15,Møre og Romsdal,3
339,791830169,74.909,19,Troms - Romsa (-2019),4
340,797225923,10.710,03,Oslo,3
341,770281070,10.412,03,Oslo,2
342,513228752,16.290,04,Hedmark (-2019),2
343,230230300,20.420,05,Oppland (-2019),2
344,499243384,18.130,04,Hedmark (-2019),4
345,536408241,18.120,04,Hedmark (-2019),2
346,340598592,16.220,04,Hedmark (-2019),4
347,243705505,16.210,04,Hedmark (-2019),3
348,679404718,15.200,04,Hedmark (-2019),2
349,524611118,01.490,01,Østfold (-2019),2
350,133248046,05.100,02,Akershus (-2019),6
351,633681270,03.111,02,Akershus (-2019),3
352,177326491,02.100,01,Østfold (-2019),2
353,994090130,01.230,01,Østfold (-2019),2
354,579152291,01.160,01,Østfold (-2019),2
355,101919785,01.460,01,Østfold (-2019),3
356,911594219,01.451,01,Østfold (-2019),2
357,296127052,01.420,01,Østfold (-2019),6
358,267513333,41.109,10,Vest-Agder (-2019),4
359,408165074,35.130,09,Aust-Agder (-2019),3
360,056399013,43.223,10,Vest-Agder (-2019),3
361,665220145,43.130,10,Vest-Agder (-2019),3
362,451930203,30.114,08,Telemark (-2019),4
363,536995680,30.112,08,Telemark (-2019),3
364,292540563,35.119,09,Aust-Agder (-2019),4
365,663983579,46.310,11,Rogaland,5
366,636451440,24.340,06,Buskerud (-2019),4
367,698455560,24.320,06,Buskerud (-2019),3
368,243934981,22.220,05,Oppland (-2019),3
369,191007500,23.910,06,Buskerud (-2019),3
370,333846864,23.650,06,Buskerud (-2019),3
371,666457721,23.520,06,Buskerud (-2019),3
372,875135176,23.310,05,Oppland (-2019),3
373,025322440,28.230,08,Telemark (-2019),4
374,146884625,25.500,07,Vestfold (-2019),3
375,768333261,25.400,07,Vestfold (-2019),5
376,896166537,25.120,06,Buskerud (-2019),4
377,369539873,25.910,07,Vestfold (-2019),4
