,work_id,nace,region_code,region,employee_points
151,209920192,01.452,01,Østfold (-2019),12
152,401126570,47.710,15,Møre og Romsdal,14
153,119312849,46.481,12,Hordaland (-2019),12
154,045777390,01.620,01,Østfold (-2019),18
155,854412786,85.529,20,Finnmark - Finnmárku (-2019),10
156,130537616,46.732,12,Hordaland (-2019),12
157,605889926,50.204,50,Trøndelag - Trööndelage,18
158,908527378,13.200,03,Oslo,30
159,125613750,27.110,07,Vestfold (-2019),10
160,875807392,27.320,07,Vestfold (-2019),7
161,867327554,47.917,50,Trøndelag - Trööndelage,9
162,850193197,10.201,02,Akershus (-2019),15
163,506517090,33.110,09,Aust-Agder (-2019),8
164,567892379,24.101,06,Buskerud (-2019),20
165,943604792,42.110,10,Vest-Agder (-2019),6
166,853543705,35.220,09,Aust-Agder (-2019),16
167,676183766,08.930,02,Akershus (-2019),14
168,541589963,23.130,05,Oppland (-2019),21
169,761685759,46.341,11,Rogaland,6
170,239540165,46.422,11,Rogaland,13
171,802495945,46.630,12,Hordaland (-2019),20
172,093591671,47.529,14,Sogn og Fjordane (-2019),11
173,410943763,70.220,18,Nordland,19
174,050810526,47.241,14,Sogn og Fjordane (-2019),14
175,192663593,72.110,18,Nordland,14
176,708097269,10.810,03,Oslo,12
177,408955506,23.640,06,Buskerud (-2019),8
178,955922915,27.330,07,Vestfold (-2019),16
179,171852532,24.410,06,Buskerud (-2019),6
180,946346065,52.100,50,Trøndelag - Trööndelage,16
181,357569567,16.231,04,Hedmark (-2019),8
182,718086286,24.421,06,Buskerud (-2019),10
183,275140772,43.222,10,Vest-Agder (-2019),11
184,527586917,52.222,50,Trøndelag - Trööndelage,16
185,227248849,47.721,15,Møre og Romsdal,6
186,946574637,22.190,05,Oppland (-2019),5
187,811215395,47.791,15,Møre og Romsdal,9
188,819199277,47.820,15,Møre og Romsdal,8
189,649382760,47.782,15,Møre og Romsdal,16
190,729878231,46.472,12,Hordaland (-2019),9
191,602765875,79.909,19,Troms - Romsa (-2019),14
192,782917270,15.110,04,Hedmark (-2019),8
193,778710565,33.160,09,Aust-Agder (-2019),6
194,942993016,30.111,08,Telemark (-2019),6
195,051267404,26.120,07,Vestfold (-2019),15
196,337945197,26.700,07,Vestfold (-2019),12
197,251828351,47.592,15,Møre og Romsdal,12
198,147223873,16.240,04,Hedmark (-2019),10
199,658509119,22.210,05,Oppland (-2019),12
200,814855700,49.100,50,Trøndelag - Trööndelage,11
201,414345536,45.112,11,Rogaland,13
202,997850331,47.740,15,Møre og Romsdal,12
203,313822855,42.220,10,Vest-Agder (-2019),16
204,243725078,47.990,50,Trøndelag - Trööndelage,14
205,078784859,47.523,14,Sogn og Fjordane (-2019),10
206,354791512,35.210,09,Aust-Agder (-2019),7
207,292011953,47.593,15,Møre og Romsdal,14
208,872739015,47.260,14,Sogn og Fjordane (-2019),5
209,136310127,85.591,20,Finnmark - Finnmárku (-2019),15
210,807106850,77.400,19,Troms - Romsa (-2019),12
211,913285593,10.850,03,Oslo,15
212,771034507,01.440,01,Østfold (-2019),12
213,542560959,46.731,12,Hordaland (-2019),14
214,055569718,20.520,05,Oppland (-2019),8
215,478780045,24.430,06,Buskerud (-2019),10
216,396271528,46.421,11,Rogaland,12
217,494553783,47.919,50,Trøndelag - Trööndelage,15
218,388550026,02.000u,02,Akershus (-2019),8
219,223455626,07.210,02,Akershus (-2019),26
220,554791427,85.522,20,Finnmark - Finnmárku (-2019),13
221,253612615,10.910,03,Oslo,12
222,702363956,46.350,11,Rogaland,10
223,006908384,24.440,06,Buskerud (-2019),11
224,108356038,14.390,04,Hedmark (-2019),16
225,981943433,02.300,01,Østfold (-2019),6
226,437462601,71.111,18,Nordland,4
227,133850257,47.789,15,Møre og Romsdal,9
228,403062310,43.330,10,Vest-Agder (-2019),9
229,471877271,24.330,06,Buskerud (-2019),13
230,808677585,47.810,15,Møre og Romsdal,8
231,992373891,08.111,02,Akershus (-2019),16
232,754928332,85.530,20,Finnmark - Finnmárku (-2019),9
233,247504576,10.310,03,Oslo,4
234,493825061,23.690,06,Buskerud (-2019),6
235,906422461,45.403,11,Rogaland,10
236,015257195,46.610,12,Hordaland (-2019),14
237,270782233,25.210,06,Buskerud (-2019),11
238,483604783,29.310,08,Telemark (-2019),5
239,525603790,47.650,15,Møre og Romsdal,7
240,190439732,47.792,15,Møre og Romsdal,6
241,666345401,28.910,08,Telemark (-2019),6
242,738972298,26.520,07,Vestfold (-2019),10
243,567297934,01.479,01,Østfold (-2019),10
244,217597680,66.220,18,Nordland,6
245,069179718,01.140,01,Østfold (-2019),6
246,480018042,24.450,06,Buskerud (-2019),14
247,293459516,66.290,18,Nordland,10
248,967298100,28.120,07,Vestfold (-2019),11
249,339902665,18.200,05,Oppland (-2019),10
250,852618536,17.220,04,Hedmark (-2019),10
251,265564331,10.830,03,Oslo,15
252,993483210,47.772,15,Møre og Romsdal,10
253,541328660,27.120,07,Vestfold (-2019),10
254,063475844,46.140,11,Rogaland,11
255,536256899,02.200,01,Østfold (-2019),8
256,271538029,45.320,11,Rogaland,4
257,691568371,09.101,02,Akershus (-2019),14
258,221247016,71.129,18,Nordland,9
259,988683092,47.111,14,Sogn og Fjordane (-2019),4
260,639928909,46.720,12,Hordaland (-2019),15
261,704967247,26.800,07,Vestfold (-2019),9
262,243354639,25.920,07,Vestfold (-2019),4
263,882365527,71.123,18,Nordland,7
264,658600633,66.300,18,Nordland,10
265,196218139,13.950,04,Hedmark (-2019),3
266,191234296,85.203,20,Finnmark - Finnmárku (-2019),3
267,447025110,17.240,04,Hedmark (-2019),10
268,709352343,25.110,06,Buskerud (-2019),12
269,511250395,46.499,12,Hordaland (-2019),13
270,845935239,47.410,14,Sogn og Fjordane (-2019),5
271,381640343,28.930,08,Telemark (-2019),12
272,043860872,47.799,15,Møre og Romsdal,8
273,634961000,35.112,09,Aust-Agder (-2019),5
274,547575580,73.110,18,Nordland,10
275,327147583,30.116,08,Telemark (-2019),7
276,157249077,01.500,01,Østfold (-2019),16
277,962828326,33.120,09,Aust-Agder (-2019),11
278,047639943,30.115,08,Telemark (-2019),3
279,366676694,73.200,18,Nordland,9
280,741491293,47.642,15,Møre og Romsdal,5
281,052066711,47.641,15,Møre og Romsdal,4
282,613456267,78.100,19,Troms - Romsa (-2019),5
283,962194075,01.190,01,Østfold (-2019),4
284,715372341,47.916,15,Møre og Romsdal,8
285,996226560,46.441,12,Hordaland (-2019),4
286,193120733,42.910,10,Vest-Agder (-2019),3
287,602037055,46.190,11,Rogaland,8
288,214036741,43.220,10,Vest-Agder (-2019),7
289,186504986,43.210,10,Vest-Agder (-2019),6
290,492565406,84.300,20,Finnmark - Finnmárku (-2019),8
291,701326586,23.410,05,Oppland (-2019),6
292,400062834,10.320,03,Oslo,8
293,020573392,74.902,18,Nordland,5
294,365354298,82.202,20,Finnmark - Finnmárku (-2019),7
295,006532720,50.109,50,Trøndelag - Trööndelage,4
296,121284824,28.150,08,Telemark (-2019),4
297,715830377,18.140,04,Hedmark (-2019),7
298,641993581,01.240,01,Østfold (-2019),4
299,292651628,46.493,12,Hordaland (-2019),5
300,395877930,27.200,07,Vestfold (-2019),9
301,409754524,25.120,06,Buskerud (-2019),8
302,057276266,46.220,11,Rogaland,12
303,039766083,46.180,11,Rogaland,4
304,329356072,45.111,10,Vest-Agder (-2019),5
305,045822801,43.990,10,Vest-Agder (-2019),4
306,307287686,71.200,18,Nordland,8
307,581927084,47.242,14,Sogn og Fjordane (-2019),4
308,789507578,27.310,07,Vestfold (-2019),10
309,998004502,24.320,06,Buskerud (-2019),6
310,537049875,43.310,10,Vest-Agder (-2019),10
311,380172062,45.200,11,Rogaland,5
312,061143964,46.733,14,Sogn og Fjordane (-2019),4
313,242511792,43.223,10,Vest-Agder (-2019),5
314,911561097,46.120,11,Rogaland,8
315,752368606,30.990,08,Telemark (-2019),5
316,287837646,45.402,11,Rogaland,4
317,951314473,13.921,04,Hedmark (-2019),8
318,085345826,17.110,04,Hedmark (-2019),3
319,482738782,46.471,12,Hordaland (-2019),5
320,863179419,46.434,12,Hordaland (-2019),4
321,409070041,20.160,05,Oppland (-2019),5
322,035705556,20.170,05,Oppland (-2019),4
323,717581019,20.300,05,Oppland (-2019),3
324,171196920,17.120,04,Hedmark (-2019),8
325,055207714,46.482,12,Hordaland (-2019),10
326,822472912,46.494,12,Hordaland (-2019),7
327,160223402,01.460,01,Østfold (-2019),7
328,451331182,74.909,19,Troms - Romsa (-2019),7
329,579806947,01.160,01,Østfold (-2019),4
330,041618163,75.000,19,Troms - Romsa (-2019),5
331,203676660,16.220,04,Hedmark (-2019),6
332,489563344,22.230,05,Oppland (-2019),4
333,324742926,22.290,05,Oppland (-2019),6
334,579751506,33.200,09,Aust-Agder (-2019),5
335,861046238,01.410,01,Østfold (-2019),4
336,951653677,81.101,19,Troms - Romsa (-2019),5
337,248638380,81.109,19,Troms - Romsa (-2019),8
338,155469008,13.930,04,Hedmark (-2019),4
339,543449607,46.410,11,Rogaland,9
340,022649902,01.490,01,Østfold (-2019),4
341,574901078,79.901,19,Troms - Romsa (-2019),6
342,034519553,21.100,05,Oppland (-2019),5
343,998007409,21.200,05,Oppland (-2019),7
344,355179654,79.902,19,Troms - Romsa (-2019),5
345,190153715,01.210,01,Østfold (-2019),4
346,925841016,26.400,07,Vestfold (-2019),9
347,792947477,28.300,08,Telemark (-2019),5
348,423508274,69.100,18,Nordland,4
349,382761012,26.300,07,Vestfold (-2019),4
350,685437265,03.211,02,Akershus (-2019),5
351,336250749,47.591,15,Møre og Romsdal,4
352,929542464,25.710,07,Vestfold (-2019),4
353,205194288,66.210,18,Nordland,5
354,400649910,49.500,50,Trøndelag - Trööndelage,8
355,011116001,01.110,01,Østfold (-2019),4
356,949849651,29.100,08,Telemark (-2019),5
357,963058147,50.202,50,Trøndelag - Trööndelage,10
358,556309823,03.111,02,Akershus (-2019),7
359,461107179,49.410,50,Trøndelag - Trööndelage,5
360,537541905,47.300,14,Sogn og Fjordane (-2019),4
361,346200416,28.230,08,Telemark (-2019),5
362,723097985,71.122,18,Nordland,6
363,035960435,10.413,03,Oslo,3
364,856240927,49.320,50,Trøndelag - Trööndelage,4
365,977082927,49.312,50,Trøndelag - Trööndelage,4
366,289835853,20.130,05,Oppland (-2019),4
367,133213842,80.300,19,Troms - Romsa (-2019),7
368,663137020,49.311,50,Trøndelag - Trööndelage,6
369,155368991,01.420,01,Østfold (-2019),10
370,513271575,80.200,19,Troms - Romsa (-2019),3
371,505178823,23.120,05,Oppland (-2019),5
372,659387578,49.393,50,Trøndelag - Trööndelage,4
373,100742624,47.915,15,Møre og Romsdal,5
374,883181526,49.392,50,Trøndelag - Trööndelage,5
375,724118012,05.100,02,Akershus (-2019),8
376,008200585,38.120,10,Vest-Agder (-2019),3
377,777077077,38.210,10,Vest-Agder (-2019),4
378,639118003,38.310,10,Vest-Agder (-2019),4
379,076149965,41.109,10,Vest-Agder (-2019),5
380,898415710,46.431,12,Hordaland (-2019),6
381,397553414,37.000,09,Aust-Agder (-2019),5
382,588416462,79.903,19,Troms - Romsa (-2019),4
383,204965731,01.270,01,Østfold (-2019),4
384,385107188,23.700,06,Buskerud (-2019),3
385,429567795,24.340,06,Buskerud (-2019),7
386,954703741,46.110,11,Rogaland,4
387,936761374,23.620,06,Buskerud (-2019),3
388,369148449,82.190,19,Troms - Romsa (-2019),4
389,899036805,01.230,01,Østfold (-2019),4
390,713057216,46.310,11,Rogaland,9
391,850198469,20.110,05,Oppland (-2019),5
392,097630953,23.430,06,Buskerud (-2019),3
393,179214109,82.300,20,Finnmark - Finnmárku (-2019),4
394,400595265,29.320,08,Telemark (-2019),4
395,966335972,13.960,04,Hedmark (-2019),4
396,176553597,30.112,08,Telemark (-2019),4
397,999761195,30.114,08,Telemark (-2019),8
398,906480543,47.722,15,Møre og Romsdal,5
399,427346099,16.210,04,Hedmark (-2019),4
400,062131238,70.100,18,Nordland,4
401,533228541,72.200,18,Nordland,3
402,311554993,30.920,08,Telemark (-2019),4
403,256966295,47.522,14,Sogn og Fjordane (-2019),4
404,254981010,25.500,07,Vestfold (-2019),4
405,990023014,47.430,14,Sogn og Fjordane (-2019),4
406,008727971,01.130,01,Østfold (-2019),3
407,461817846,25.400,07,Vestfold (-2019),5
408,364108341,25.910,07,Vestfold (-2019),6
409,913043532,02.100,01,Østfold (-2019),6
410,137729534,46.769,14,Sogn og Fjordane (-2019),4
411,630192304,46.770,14,Sogn og Fjordane (-2019),3
412,555581514,52.221,50,Trøndelag - Trööndelage,8
413,890935019,01.451,01,Østfold (-2019),4
414,666323692,74.300,18,Nordland,4
415,222140713,18.130,04,Hedmark (-2019),5
416,496976133,74.901,18,Nordland,4
417,858601290,46.460,12,Hordaland (-2019),4
418,717945737,18.120,04,Hedmark (-2019),4
419,223382844,47.771,15,Møre og Romsdal,5
420,218583194,10.710,03,Oslo,4
421,939493482,35.130,09,Aust-Agder (-2019),4
422,405975727,03.212,02,Akershus (-2019),3
423,890843093,85.422,20,Finnmark - Finnmárku (-2019),4
424,521957259,10.412,03,Oslo,4
425,150167593,19.100,05,Oppland (-2019),4
426,858703333,28.210,08,Telemark (-2019),2
427,830597886,31.020,09,Aust-Agder (-2019),5
428,395602924,32.110,09,Aust-Agder (-2019),4
429,186442900,32.400,09,Aust-Agder (-2019),3
430,146807066,32.500,09,Aust-Agder (-2019),3
431,828078761,36.000,09,Aust-Agder (-2019),5
432,041394575,28.110,07,Vestfold (-2019),4
433,725224487,82.201,20,Finnmark - Finnmárku (-2019),3
434,917451741,30.910,08,Telemark (-2019),3
435,089704679,28.140,08,Telemark (-2019),4
436,160767919,35.113,09,Aust-Agder (-2019),4
437,185805236,42.130,10,Vest-Agder (-2019),3
438,734490846,85.594,20,Finnmark - Finnmárku (-2019),3
439,446281180,43.130,10,Vest-Agder (-2019),5
440,347847376,35.114,09,Aust-Agder (-2019),3
441,614134642,35.119,09,Aust-Agder (-2019),5
442,951521581,39.000,10,Vest-Agder (-2019),2
443,377391953,85.100,20,Finnmark - Finnmárku (-2019),5
444,831120664,33.170,09,Aust-Agder (-2019),3
445,442713127,30.113,08,Telemark (-2019),4
446,046318945,28.290,08,Telemark (-2019),3
447,248247746,85.410,20,Finnmark - Finnmárku (-2019),4
448,208321370,47.594,15,Møre og Romsdal,4
449,205740976,68.201,18,Nordland,4
450,836342155,68.209,18,Nordland,5
451,944396927,47.781,15,Møre og Romsdal,5
452,102917561,47.750,15,Møre og Romsdal,3
453,882049972,68.320,18,Nordland,4
454,574112530,47.299,14,Sogn og Fjordane (-2019),4
455,468018274,47.292,14,Sogn og Fjordane (-2019),5
456,207655016,47.291,14,Sogn og Fjordane (-2019),4
457,004655952,47.230,14,Sogn og Fjordane (-2019),4
458,360103702,47.220,14,Sogn og Fjordane (-2019),5
459,399489212,72.190,18,Nordland,4
460,126979283,47.210,14,Sogn og Fjordane (-2019),3
461,673835164,46.740,14,Sogn og Fjordane (-2019),5
462,227809648,47.510,14,Sogn og Fjordane (-2019),3
463,298906833,47.540,14,Sogn og Fjordane (-2019),5
464,353137552,71.113,18,Nordland,4
465,087397128,47.521,14,Sogn og Fjordane (-2019),5
466,507026697,50.201,50,Trøndelag - Trööndelage,5
467,474669761,49.420,50,Trøndelag - Trööndelage,4
468,460559261,50.300,50,Trøndelag - Trööndelage,4
469,161707349,49.391,50,Trøndelag - Trööndelage,3
470,390975768,78.200,19,Troms - Romsa (-2019),3
471,315377926,79.120,19,Troms - Romsa (-2019),4
472,104025353,82.110,19,Troms - Romsa (-2019),4
473,008152124,46.739,14,Sogn og Fjordane (-2019),4
474,800116834,77.110,19,Troms - Romsa (-2019),4
475,836778087,46.450,12,Hordaland (-2019),5
476,698949062,74.903,19,Troms - Romsa (-2019),5
477,273326267,23.630,06,Buskerud (-2019),2
478,491289127,17.210,04,Hedmark (-2019),3
479,426492867,24.102,06,Buskerud (-2019),3
480,841473608,16.290,04,Hedmark (-2019),4
481,869750641,03.112,02,Akershus (-2019),4
482,989840468,24.200,06,Buskerud (-2019),4
483,373136003,25.730,07,Vestfold (-2019),2
484,753383543,22.220,05,Oppland (-2019),4
485,113357214,25.620,07,Vestfold (-2019),4
486,583276290,22.110,05,Oppland (-2019),3
487,066348097,15.200,04,Hedmark (-2019),3
488,953032197,03.221,02,Akershus (-2019),5
489,603233672,03.222,02,Akershus (-2019),5
490,709315296,20.420,05,Oppland (-2019),4
491,435561784,10.520,03,Oslo,5
492,536018636,02.400,02,Akershus (-2019),4
493,445801733,10.390,03,Oslo,4
494,207932865,19.200,05,Oppland (-2019),5
495,229694211,03.000u,02,Akershus (-2019),4
496,858142508,23.910,06,Buskerud (-2019),5
497,155573136,23.520,06,Buskerud (-2019),4
498,003098277,23.490,06,Buskerud (-2019),3
499,328186122,13.929,04,Hedmark (-2019),3
500,010094706,23.440,06,Buskerud (-2019),4
501,885993383,23.310,05,Oppland (-2019),5
502,482275161,23.320,05,Oppland (-2019),4
503,157381062,26.600,07,Vestfold (-2019),5
504,433819859,23.110,05,Oppland (-2019),4
505,807769070,14.200,04,Hedmark (-2019),3
506,028068218,23.650,06,Buskerud (-2019),5
507,129585715,15.120,04,Hedmark (-2019),3
508,955728181,49.200,50,Trøndelag - Trööndelage,3
509,363731344,47.610,15,Møre og Romsdal,2
510,222213523,47.599,15,Møre og Romsdal,2
511,114175377,47.533,14,Sogn og Fjordane (-2019),2
512,380964402,47.620,15,Møre og Romsdal,1
513,635595325,47.630,15,Møre og Romsdal,4
514,589709878,47.532,14,Sogn og Fjordane (-2019),4
515,828675262,47.420,14,Sogn og Fjordane (-2019),3
516,599432573,47.259,14,Sogn og Fjordane (-2019),1
517,413491378,47.251,14,Sogn og Fjordane (-2019),1
518,136809303,10.510,03,Oslo,2
519,670623543,10.610,03,Oslo,1
520,145036440,10.620,03,Oslo,1
521,011085826,10.209,03,Oslo,1
522,305668300,10.411,03,Oslo,2
523,615574499,47.761,15,Møre og Romsdal,5
524,121526684,78.300,19,Troms - Romsa (-2019),1
525,390092280,80.100,19,Troms - Romsa (-2019),4
526,287216742,01.300,01,Østfold (-2019),2
527,831028939,77.290,19,Troms - Romsa (-2019),1
528,948448648,77.340,19,Troms - Romsa (-2019),1
529,143754595,77.350,19,Troms - Romsa (-2019),2
530,738960681,01.120,01,Østfold (-2019),4
531,115944133,85.421,20,Finnmark - Finnmárku (-2019),1
532,594594627,85.423,20,Finnmark - Finnmárku (-2019),2
533,868656968,85.429,20,Finnmark - Finnmárku (-2019),3
534,486692789,85.510,20,Finnmark - Finnmárku (-2019),2
535,133515479,85.521,20,Finnmark - Finnmárku (-2019),2
536,094846262,01.150,01,Østfold (-2019),3
537,881932088,85.320,20,Finnmark - Finnmárku (-2019),3
538,978668510,85.310,20,Finnmark - Finnmárku (-2019),2
539,362793041,85.592,20,Finnmark - Finnmárku (-2019),3
540,393681429,85.593,20,Finnmark - Finnmárku (-2019),4
541,644327455,84.250,20,Finnmark - Finnmárku (-2019),3
542,440395840,01.260,01,Østfold (-2019),1
543,702249250,01.250,01,Østfold (-2019),3
544,356518350,01.220,01,Østfold (-2019),2
545,762893756,82.910,20,Finnmark - Finnmárku (-2019),1
546,949419282,84.240,20,Finnmark - Finnmárku (-2019),1
547,882045856,81.300,19,Troms - Romsa (-2019),4
548,373836915,03.223,02,Akershus (-2019),4
549,116386153,03.213,02,Akershus (-2019),2
550,372619118,03.120,02,Akershus (-2019),3
551,337211987,01.610,01,Østfold (-2019),4
552,497538346,73.120,18,Nordland,5
553,164079555,68.310,18,Nordland,1
554,020417837,68.100,18,Nordland,1
555,760108396,69.201,18,Nordland,1
556,181902411,69.202,18,Nordland,1
557,625057878,71.112,18,Nordland,3
558,057093922,38.320,10,Vest-Agder (-2019),2
559,325986576,41.101,10,Vest-Agder (-2019),3
560,546375341,42.120,10,Vest-Agder (-2019),4
561,611929015,38.110,10,Vest-Agder (-2019),5
562,806990574,38.220,10,Vest-Agder (-2019),1
563,021047196,42.990,10,Vest-Agder (-2019),3
564,596693632,43.110,10,Vest-Agder (-2019),4
565,554156617,33.190,09,Aust-Agder (-2019),3
566,943668120,35.111,09,Aust-Agder (-2019),2
567,664558354,35.300,09,Aust-Agder (-2019),3
568,861976845,43.919,10,Vest-Agder (-2019),4
569,435200150,45.310,11,Rogaland,1
570,463372460,43.221,10,Vest-Agder (-2019),4
571,487159286,43.320,10,Vest-Agder (-2019),3
572,078448766,28.240,08,Telemark (-2019),2
573,575990732,28.250,08,Telemark (-2019),3
574,129146871,28.410,08,Telemark (-2019),1
575,821516889,28.490,08,Telemark (-2019),2
576,940313117,26.200,07,Vestfold (-2019),2
577,996185946,28.130,08,Telemark (-2019),3
578,499167698,28.229,08,Telemark (-2019),2
