,work_id,nace,region_code,region,employee_points
78,279093521,23.200,05,Oppland (-2019),27
79,584220588,70.210,18,Nordland,12
80,939204532,20.510,05,Oppland (-2019),18
81,291765164,47.762,15,Møre og Romsdal,9
82,109315382,50.400,50,Trøndelag - Trööndelage,16
83,141507737,47.730,15,Møre og Romsdal,17
84,532562101,81.220,19,Troms - Romsa (-2019),10
85,537027003,26.110,07,Vestfold (-2019),19
86,675476756,46.349,11,Rogaland,22
87,928950960,71.121,18,Nordland,8
88,386597647,52.213,50,Trøndelag - Trööndelage,22
89,965704991,08.990,02,Akershus (-2019),47
90,443563369,27.510,07,Vestfold (-2019),14
91,072243097,06.200,02,Akershus (-2019),11
92,496779152,43.390,10,Vest-Agder (-2019),14
93,042133346,46.160,11,Rogaland,24
94,421099953,10.730,03,Oslo,26
95,682255541,10.890,03,Oslo,21
96,408277604,10.203,02,Akershus (-2019),7
97,254189543,46.240,11,Rogaland,12
98,063354232,01.430,01,Østfold (-2019),9
99,182129826,52.211,50,Trøndelag - Trööndelage,22
100,259462117,51.220,50,Trøndelag - Trööndelage,16
101,267640965,13.300,03,Oslo,26
102,361455488,08.112,02,Akershus (-2019),13
103,938820085,46.389,11,Rogaland,26
104,665630466,14.310,04,Hedmark (-2019),8
105,030786943,30.400,08,Telemark (-2019),13
106,078262058,46.520,12,Hordaland (-2019),14
107,962204561,47.524,14,Sogn og Fjordane (-2019),10
108,426956837,30.200,08,Telemark (-2019),10
109,021436113,30.300,08,Telemark (-2019),17
110,961251736,42.210,10,Vest-Agder (-2019),8
111,224787670,46.640,12,Hordaland (-2019),10
112,853081028,35.140,09,Aust-Agder (-2019),17
113,315129843,51.100,50,Trøndelag - Trööndelage,11
114,877629242,08.120,02,Akershus (-2019),16
115,570208105,46.170,11,Rogaland,8
116,781294465,01.290,01,Østfold (-2019),21
117,374288364,79.110,19,Troms - Romsa (-2019),5
118,298158205,47.531,14,Sogn og Fjordane (-2019),18
119,224003455,10.202,02,Akershus (-2019),17
120,795582038,46.660,12,Hordaland (-2019),15
121,098681392,46.330,11,Rogaland,14
122,488168656,35.230,09,Aust-Agder (-2019),8
123,530616964,28.990,08,Telemark (-2019),8
124,275174024,46.510,12,Hordaland (-2019),15
125,761400089,28.920,08,Telemark (-2019),14
126,707194197,46.130,11,Rogaland,7
127,654619431,43.120,10,Vest-Agder (-2019),7
128,228062602,46.492,12,Hordaland (-2019),14
129,842538801,01.471,01,Østfold (-2019),10
130,930874120,43.342,10,Vest-Agder (-2019),11
131,168721843,24.422,06,Buskerud (-2019),9
132,000851902,23.190,05,Oppland (-2019),16
133,776350149,07.100,02,Akershus (-2019),14
134,870025975,50.102,50,Trøndelag - Trööndelage,19
135,184685250,16.100,04,Hedmark (-2019),7
136,178557338,47.890,15,Møre og Romsdal,13
137,688901223,77.390,19,Troms - Romsa (-2019),8
138,982201962,20.600,05,Oppland (-2019),7
139,379296316,24.460,06,Buskerud (-2019),6
140,612264550,24.510,06,Buskerud (-2019),23
141,776395171,10.201,02,Akershus (-2019),10
142,615089532,10.820,03,Oslo,13
143,292769259,46.341,11,Rogaland,4
144,213883068,10.810,03,Oslo,8
145,907735605,46.630,12,Hordaland (-2019),14
146,157442487,46.650,12,Hordaland (-2019),20
147,414982133,33.110,09,Aust-Agder (-2019),5
148,965743298,52.222,50,Trøndelag - Trööndelage,10
149,353032939,47.917,50,Trøndelag - Trööndelage,7
150,892237255,35.220,09,Aust-Agder (-2019),12
151,917695477,46.732,12,Hordaland (-2019),8
152,131159488,46.422,11,Rogaland,7
153,041358843,27.320,07,Vestfold (-2019),4
154,262214620,13.200,03,Oslo,22
155,321915726,50.204,50,Trøndelag - Trööndelage,12
156,074280975,27.110,07,Vestfold (-2019),6
157,496241944,47.241,14,Sogn og Fjordane (-2019),10
158,220970636,43.222,10,Vest-Agder (-2019),8
159,166940396,47.529,14,Sogn og Fjordane (-2019),9
160,802910769,47.710,15,Møre og Romsdal,8
161,630188424,46.473,12,Hordaland (-2019),7
162,563700174,46.481,12,Hordaland (-2019),6
163,420407953,16.231,04,Hedmark (-2019),6
164,132761035,42.110,10,Vest-Agder (-2019),4
165,700128592,24.101,06,Buskerud (-2019),14
166,739352565,47.791,15,Møre og Romsdal,7
167,953241381,47.782,15,Møre og Romsdal,13
168,672078550,24.421,06,Buskerud (-2019),7
169,785770951,46.230,11,Rogaland,12
170,204706970,23.130,05,Oppland (-2019),15
171,067843415,72.110,18,Nordland,11
172,450927832,85.529,20,Finnmark - Finnmárku (-2019),7
173,553263707,01.452,01,Østfold (-2019),7
174,085971880,70.220,18,Nordland,14
175,587187549,01.620,01,Østfold (-2019),13
176,246421486,08.930,02,Akershus (-2019),10
177,912679663,79.909,19,Troms - Romsa (-2019),8
178,756213630,07.210,02,Akershus (-2019),19
179,054041661,52.100,50,Trøndelag - Trööndelage,10
180,709394053,46.421,11,Rogaland,8
181,695541032,45.112,11,Rogaland,8
182,710052217,16.240,04,Hedmark (-2019),6
183,881362261,45.403,11,Rogaland,8
184,250098503,46.472,12,Hordaland (-2019),5
185,880841018,47.990,50,Trøndelag - Trööndelage,10
186,257554144,22.210,05,Oppland (-2019),7
187,309235167,22.190,05,Oppland (-2019),3
188,309065714,20.520,05,Oppland (-2019),6
189,672471993,01.440,01,Østfold (-2019),9
190,369012638,47.919,50,Trøndelag - Trööndelage,12
191,521285048,15.110,04,Hedmark (-2019),5
192,817951804,85.522,20,Finnmark - Finnmárku (-2019),10
193,232216487,08.111,02,Akershus (-2019),13
194,592095104,14.390,04,Hedmark (-2019),11
195,756573500,49.100,50,Trøndelag - Trööndelage,8
196,429075436,47.260,14,Sogn og Fjordane (-2019),3
197,347338552,47.523,14,Sogn og Fjordane (-2019),7
198,201597123,26.120,07,Vestfold (-2019),9
199,471815005,02.000u,02,Akershus (-2019),6
200,796030922,33.160,09,Aust-Agder (-2019),4
201,037912194,25.210,06,Buskerud (-2019),7
202,277996191,47.592,15,Møre og Romsdal,9
203,095051662,47.593,15,Møre og Romsdal,10
204,127219576,26.700,07,Vestfold (-2019),8
205,732097186,46.731,12,Hordaland (-2019),10
206,947399445,30.111,08,Telemark (-2019),3
207,417636000,27.330,07,Vestfold (-2019),11
208,761867560,23.640,06,Buskerud (-2019),5
209,750145857,47.789,15,Møre og Romsdal,6
210,331138219,23.690,06,Buskerud (-2019),5
211,449325184,47.810,15,Møre og Romsdal,6
212,169496285,47.820,15,Møre og Romsdal,3
213,981135388,24.330,06,Buskerud (-2019),8
214,982290642,42.220,10,Vest-Agder (-2019),11
215,890987163,02.300,01,Østfold (-2019),4
216,395698134,77.400,19,Troms - Romsa (-2019),8
217,708985465,47.721,15,Møre og Romsdal,4
218,191159637,35.210,09,Aust-Agder (-2019),4
219,451201924,24.410,06,Buskerud (-2019),4
220,794822763,47.740,15,Møre og Romsdal,8
221,668717781,24.440,06,Buskerud (-2019),9
222,289945216,24.430,06,Buskerud (-2019),7
223,703623820,46.610,12,Hordaland (-2019),10
224,953219503,43.330,10,Vest-Agder (-2019),5
225,807128437,85.530,20,Finnmark - Finnmárku (-2019),5
226,679127020,10.910,03,Oslo,8
227,762694719,85.591,20,Finnmark - Finnmárku (-2019),9
228,423925245,46.350,11,Rogaland,6
229,482770609,10.850,03,Oslo,9
230,239375386,71.111,18,Nordland,3
231,319054159,30.116,08,Telemark (-2019),4
232,116247263,47.772,15,Møre og Romsdal,7
233,963948326,28.910,08,Telemark (-2019),4
234,959277386,28.150,08,Telemark (-2019),3
235,208219952,10.320,03,Oslo,5
236,663571573,24.450,06,Buskerud (-2019),8
237,872927205,47.792,15,Møre og Romsdal,4
238,579289618,28.930,08,Telemark (-2019),8
239,338113931,46.499,12,Hordaland (-2019),8
240,460436639,43.310,10,Vest-Agder (-2019),6
241,919861046,01.140,01,Østfold (-2019),3
242,928651635,22.290,05,Oppland (-2019),3
243,257446154,66.300,18,Nordland,8
244,231712459,29.100,08,Telemark (-2019),4
245,553786834,74.902,18,Nordland,4
246,267792341,47.799,15,Møre og Romsdal,4
247,285930009,43.210,10,Vest-Agder (-2019),3
248,826832087,43.220,10,Vest-Agder (-2019),5
249,382741579,23.410,05,Oppland (-2019),4
250,153612040,46.720,12,Hordaland (-2019),11
251,435747782,27.200,07,Vestfold (-2019),6
252,668979933,27.120,07,Vestfold (-2019),5
253,520523952,81.109,19,Troms - Romsa (-2019),7
254,949063735,79.902,19,Troms - Romsa (-2019),4
255,147983267,46.733,14,Sogn og Fjordane (-2019),4
256,381405481,26.800,07,Vestfold (-2019),6
257,644012753,26.520,07,Vestfold (-2019),7
258,253239863,01.500,01,Østfold (-2019),12
259,891158535,26.400,07,Vestfold (-2019),5
260,639324049,66.290,18,Nordland,6
261,007559034,66.220,18,Nordland,4
262,150260491,27.310,07,Vestfold (-2019),8
263,828449444,47.410,14,Sogn og Fjordane (-2019),3
264,781142177,29.310,08,Telemark (-2019),3
265,613945931,01.479,01,Østfold (-2019),5
266,785039978,28.120,07,Vestfold (-2019),6
267,999755556,47.642,15,Møre og Romsdal,4
268,974906159,10.830,03,Oslo,10
269,528895318,02.200,01,Østfold (-2019),5
270,469640191,47.650,15,Møre og Romsdal,3
271,643927386,25.110,06,Buskerud (-2019),8
272,311767462,33.120,09,Aust-Agder (-2019),7
273,192653064,78.100,19,Troms - Romsa (-2019),4
274,700561140,35.112,09,Aust-Agder (-2019),3
275,194640045,47.591,15,Møre og Romsdal,4
276,077757503,46.441,12,Hordaland (-2019),3
277,211658925,09.101,02,Akershus (-2019),11
278,581264181,71.123,18,Nordland,5
279,750952600,01.240,01,Østfold (-2019),2
280,174464947,46.120,11,Rogaland,6
281,520714795,50.109,50,Trøndelag - Trööndelage,3
282,083964176,13.921,04,Hedmark (-2019),4
283,428700042,50.202,50,Trøndelag - Trööndelage,8
284,624418990,46.140,11,Rogaland,8
285,137632537,71.129,18,Nordland,7
286,202630765,46.220,11,Rogaland,8
287,885165596,73.200,18,Nordland,7
288,672474679,73.110,18,Nordland,7
289,072932698,46.180,11,Rogaland,3
290,357361866,46.190,11,Rogaland,6
291,015277219,47.916,15,Møre og Romsdal,5
292,872033551,17.220,04,Hedmark (-2019),5
293,970987476,84.300,20,Finnmark - Finnmárku (-2019),6
294,790787486,46.482,12,Hordaland (-2019),7
295,665526872,20.300,05,Oppland (-2019),2
296,945663924,17.240,04,Hedmark (-2019),5
297,479478634,20.170,05,Oppland (-2019),3
298,678944972,71.122,18,Nordland,5
299,983834847,18.200,05,Oppland (-2019),6
300,876401504,45.111,10,Vest-Agder (-2019),4
301,193115647,01.190,01,Østfold (-2019),2
302,387800033,18.140,04,Hedmark (-2019),5
303,112510366,43.990,10,Vest-Agder (-2019),3
304,163652845,82.202,20,Finnmark - Finnmárku (-2019),5
305,981807840,46.493,12,Hordaland (-2019),3
306,671891341,01.410,01,Østfold (-2019),4
307,352237156,45.200,11,Rogaland,3
308,311364906,21.200,05,Oppland (-2019),4
309,744400392,49.500,50,Trøndelag - Trööndelage,4
310,144537206,45.320,11,Rogaland,3
311,780344514,17.120,04,Hedmark (-2019),5
312,783491823,46.410,11,Rogaland,5
313,565739336,46.494,12,Hordaland (-2019),4
314,362104907,46.431,12,Hordaland (-2019),3
315,295076956,80.300,19,Troms - Romsa (-2019),4
316,721829838,85.422,20,Finnmark - Finnmárku (-2019),3
317,205597242,46.460,12,Hordaland (-2019),3
318,048023397,46.471,12,Hordaland (-2019),3
319,438232609,49.311,50,Trøndelag - Trööndelage,4
320,657599710,49.393,50,Trøndelag - Trööndelage,3
321,076350136,49.392,50,Trøndelag - Trööndelage,4
322,357998765,70.100,18,Nordland,3
323,810875057,52.221,50,Trøndelag - Trööndelage,4
324,690644182,71.200,18,Nordland,4
325,849358784,47.722,15,Møre og Romsdal,4
326,271443709,79.901,19,Troms - Romsa (-2019),3
327,424764640,46.740,14,Sogn og Fjordane (-2019),4
328,909421426,46.739,14,Sogn og Fjordane (-2019),3
329,080842031,47.915,15,Møre og Romsdal,3
330,119540520,74.300,18,Nordland,3
331,684310874,47.771,15,Møre og Romsdal,3
332,791830169,74.909,19,Troms - Romsa (-2019),4
333,797225923,10.710,03,Oslo,3
334,770281070,10.412,03,Oslo,2
335,513228752,16.290,04,Hedmark (-2019),2
336,230230300,20.420,05,Oppland (-2019),2
337,499243384,18.130,04,Hedmark (-2019),4
338,536408241,18.120,04,Hedmark (-2019),2
339,340598592,16.220,04,Hedmark (-2019),4
340,243705505,16.210,04,Hedmark (-2019),3
341,679404718,15.200,04,Hedmark (-2019),2
342,524611118,01.490,01,Østfold (-2019),2
343,133248046,05.100,02,Akershus (-2019),6
344,633681270,03.111,02,Akershus (-2019),3
345,177326491,02.100,01,Østfold (-2019),2
346,994090130,01.230,01,Østfold (-2019),2
347,579152291,01.160,01,Østfold (-2019),2
348,101919785,01.460,01,Østfold (-2019),3
349,296127052,01.420,01,Østfold (-2019),6
350,267513333,41.109,10,Vest-Agder (-2019),4
351,408165074,35.130,09,Aust-Agder (-2019),3
352,056399013,43.223,10,Vest-Agder (-2019),3
353,665220145,43.130,10,Vest-Agder (-2019),3
354,451930203,30.114,08,Telemark (-2019),4
355,536995680,30.112,08,Telemark (-2019),3
356,292540563,35.119,09,Aust-Agder (-2019),4
357,663983579,46.310,11,Rogaland,5
358,636451440,24.340,06,Buskerud (-2019),4
359,698455560,24.320,06,Buskerud (-2019),3
360,243934981,22.220,05,Oppland (-2019),3
361,191007500,23.910,06,Buskerud (-2019),3
362,333846864,23.650,06,Buskerud (-2019),3
363,666457721,23.520,06,Buskerud (-2019),3
364,875135176,23.310,05,Oppland (-2019),3
365,025322440,28.230,08,Telemark (-2019),4
366,146884625,25.500,07,Vestfold (-2019),3
367,768333261,25.400,07,Vestfold (-2019),5
368,896166537,25.120,06,Buskerud (-2019),4
369,369539873,25.910,07,Vestfold (-2019),4
370,274153607,11.070,03,Oslo,1
371,736158956,10.920,03,Oslo,1
372,262657688,10.130,02,Akershus (-2019),1
373,340209533,46.693,12,Hordaland (-2019),1
374,062709307,09.900,02,Akershus (-2019),1
375,257696129,11.060,03,Oslo,1
376,076480654,46.370,11,Rogaland,1
377,407486340,46.694,12,Hordaland (-2019),1
378,840750379,13.100,03,Oslo,1
379,319403199,46.390,11,Rogaland,1
380,051933153,46.710,12,Hordaland (-2019),1
381,302335557,45.191,11,Rogaland,1
382,592143014,11.010,03,Oslo,1
383,383473578,52.214,50,Trøndelag - Trööndelage,1
384,380890883,52.215,50,Trøndelag - Trööndelage,1
385,149528095,52.219,50,Trøndelag - Trööndelage,1
386,344403662,10.110,02,Akershus (-2019),1
387,499878875,11.050,03,Oslo,1
388,576503711,11.070,03,Oslo,1
389,718912676,52.214,50,Trøndelag - Trööndelage,1
390,475644727,46.710,12,Hordaland (-2019),1
391,114062024,05.200,02,Akershus (-2019),1
392,280871595,45.192,11,Rogaland,1
393,608674254,50.101,50,Trøndelag - Trööndelage,1
394,114466886,46.491,12,Hordaland (-2019),1
395,419638488,52.216,50,Trøndelag - Trööndelage,1
396,529099458,11.060,03,Oslo,1
397,753943591,10.120,02,Akershus (-2019),1
398,184789842,11.060,03,Oslo,1
399,533217407,46.390,11,Rogaland,1
400,635526543,11.010,03,Oslo,1
